'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2017-05','1148',' 볏골공원','정기','M','20대',28,2847.75,24.07,103760,612
'2017-05','1205',' 종합운동장역 4번출구','정기','M','20대',23,4110.93,32.71,141000,793
'2017-05','1206',' 9호선종합운동장역 9번출구','정기','M','20대',23,4005.73,33.48,144330,747
'2017-05','1209',' 잠실나루역 (2번 출구 쪽)','정기','M','20대',38,5757.92,44.94,193710,1207
'2017-05','1213',' 백토공원 앞','정기','M','20대',5,834.99,5.29,22800,141
'2017-05','1215',' 올림픽공원역 1번출구 앞','정기','M','20대',19,2562.75,18.78,80960,585
'2017-05','1217',' 송파파인타운 7단지','정기','M','20대',3,590.39,4.65,20060,152
'2017-05','1220',' 잠실본동주민센터뒤 잠실근린공원','정기','M','20대',21,939.93,7.19,31050,143
'2017-05','1224',' 아시아지하보도 2번 출구','정기','M','20대',11,2346.25,17.97,77450,401
'2017-05','209',' 유진투자증권빌딩 앞','정기','M','20대',102,6950.69,54.99,237280,1570
'2017-05','1232',' 롯데마트 주차장 옆','정기','M','20대',49,8414.44,67.14,289180,1798
'2017-05','1233',' 잠실3거리(갤러리아팰리스)','정기','M','20대',22,2029.09,16.27,70200,422
'2017-05','1235',' 잠실트리지움310동 옆','정기','M','20대',15,995.47,8.58,37020,175
'2017-05','1313',' 정릉현대힐스테이트 1차 후문','정기','M','20대',19,3362.4,27.2,117260,616
'2017-05','1401',' 극동늘푸른아파트','정기','M','20대',22,2813.89,24.43,105250,761
'2017-05','1314',' 정릉꿈에그린1단지 201동 앞','정기','M','20대',19,1798.53,13.12,56600,327
'2017-05','210',' IFC몰','정기','M','20대',176,15627.7,125.78,542290,3514
'2017-05','1315',' 고려사대부속중고 정문','정기','M','20대',53,8275.78,66.22,285440,1556
'2017-05','1402',' 금란주차장 앞','정기','M','20대',12,1345.4,10.76,46320,306
'2017-05','1316',' 고려사대부속중고 건너편 ','정기','M','20대',46,3962.78,33.84,145930,836
'2017-05','1319',' 종암사거리 분수대','정기','M','20대',22,3353.86,26.78,115550,585
'2017-05','1405',' 망우역 1번출구','정기','M','20대',53,5836.52,48.6,209400,1335
'2017-05','1406',' 망우청소년수련관','정기','M','20대',4,373.44,3.44,14870,78
'2017-05','211',' 여의도역 4번출구 옆','정기','M','20대',266,19452.9,148.29,639240,3744
'2017-05','1410',' 면목 대원칸타빌아파트','정기','M','20대',7,842.95,7.1,30580,190
'2017-05','1412',' 면목초등학교','정기','M','20대',16,2273.95,19.39,83580,470
'2017-05','1413',' 봉화산역 5번출구 뒤','정기','M','20대',27,2110.68,17.72,76260,1246
'2017-05','212',' 여의도역 1번출구 옆','정기','M','20대',185,224052.79,98.04,422380,2891
'2017-05','1418',' 새솔초등학교','정기','M','20대',36,2127.82,18.35,78970,380
'2017-05','1421',' 신내역 4번출구','정기','M','20대',4,149.47,1.38,5940,34
'2017-05','1425',' 용마문화복지센터','정기','M','20대',15,2167.49,18.19,78380,513
'2017-05','213',' KT앞','정기','M','20대',163,8741.53,69.78,300700,1761
'2017-05','1426',' 면목도시개발아파트 1동 앞','정기','M','20대',9,1064.3,9.56,41180,219
'2017-05','1434',' 홈플러스 면목동점','정기','M','20대',22,1675.99,14,60430,357
'2017-05','1435',' 능산삼거리','정기','M','20대',2,226.51,2.05,8800,103
'2017-05','1438',' 홈플러스 신내점 앞','정기','M','20대',19,1474.09,13.12,56570,353
'2017-05','104',' 합정역 1번출구 앞','정기','M','20대',247,19561.72,159.97,689690,4443
'2017-05','214',' 금융감독원 앞','정기','M','20대',93,5089.77,42.71,184170,1211
'2017-05','1601',' 석계역 문화광장 내 자전거 보관소','정기','M','20대',48,6700.77,57.21,246530,1412
'2017-05','1603',' 롯데캐슬 102동 코너(월계주유소건너)','정기','M','20대',17,2775.6,24.53,105760,576
'2017-05','1606',' 태릉입구역 3번출구 ','정기','M','20대',60,4534.7,37,159390,1040
'2017-05','1610',' 화랑대역 2번출구 앞','정기','M','20대',36,4522.24,35.73,154080,844
'2017-05','1611',' 과기대 입구(우)','정기','M','20대',107,9630.53,79.76,344030,2387
'2017-05','1616',' 하계2동 공항버스정류장 옆','정기','M','20대',33,4809.73,34.76,149820,842
'2017-05','1623',' 노원 구민회관','정기','M','20대',30,3453.04,27.96,120660,744
'2017-05','1634',' 당고개공원 대여소','정기','M','20대',2,238.78,1.55,6700,37
'2017-05','1635','4동 주민센터 대여소','정기','M','20대',7,636.09,5.46,23490,116
'2017-05','218',' 증권거래소 앞','정기','M','20대',39,1966.4,16,69120,535
'2017-05','1636',' 백병원 사거리 농협은행 앞','정기','M','20대',19,1876.03,14.69,63350,464
'2017-05','1637',' KT 노원점 건물 앞','정기','M','20대',43,5453.72,46.39,199810,1254
'2017-05','1702',' 녹천역 1번출구 앞','정기','M','20대',5,312.53,2.49,10700,109
'2017-05','1707',' 도봉구민회관','정기','M','20대',8,1155.75,8.38,36170,329
'2017-05','1709',' 쌍문역4번출구 주변','정기','M','20대',10,945.04,7.74,33440,284
'2017-05','1712',' 창동역공영주차장앞','정기','M','20대',15,1852.23,15.85,68300,476
'2017-05','219',' 롯데캐슬엠파이어 옆','정기','M','20대',98,230194.84,48.47,209130,1259
'2017-05','215',' 여의도고교 앞','정기','M','20대',35,4679.82,37.84,163110,936
'2017-05','1834',' 월드메르디앙 벤처센터 2차','정기','M','20대',1,148.62,0.97,4170,16
'2017-05','1503',' 이디야 커피 수유역점 앞','정기','M','20대',1,50.89,0.44,1890,10
'2017-05','1504',' 다이소 삼양시장점','정기','M','20대',9,2518.73,19.14,82430,410
'2017-05','216',' 삼부아파트1동 앞','정기','M','20대',142,6635.11,47.17,203230,1437
'2017-05','1516',' 우이초등학교 후문 옆','정기','M','20대',1,281.64,2.06,8890,45
'2017-05','217',' NH농협은행 앞','정기','M','20대',93,6016.13,43.51,187860,998
'2017-05','1904',' 도림천역 1번 출구 앞','정기','M','20대',1,62.91,0.39,1690,9
'2017-05','1906',' 신도림역 1번 출구 앞','정기','M','20대',2,374.56,2.22,9530,63
'2017-05','221',' 여의도초교 앞','정기','M','20대',74,3407.3,28.61,123230,731
'2017-05','1920',' 서울미래초등학교 사거리','정기','M','20대',1,64.63,0.32,1360,8
'2017-05','1937',' 한진아파트 입구','정기','M','20대',1,131.79,1.19,5120,39
'2017-05','222',' 시범아파트버스정류장 옆','정기','M','20대',175,12491,98.22,423240,2225
'2017-05','223',' 진주아파트상가 앞','정기','M','20대',173,11154.2,90.54,390220,2047
'2017-05','105',' 합정역 5번출구 앞','정기','M','20대',228,14174.64,114.82,494120,3403
'2017-05','224',' 롯데캐슬 앞','정기','M','20대',183,10019.89,81.65,352350,2159
'2017-05','225',' 앙카라공원 앞','정기','M','20대',86,4295.84,32.74,141080,1611
'2017-05','226',' 샛강역 1번출구 앞','정기','M','20대',84,114858.96,43.28,186640,1130
'2017-05','207',' 여의나루역 1번출구 앞','정기','M','20대',363,38615.98,300.29,1294150,8155
'2017-05','401',' 상암월드컵파크 10단지 앞','정기','M','20대',58,5819.07,44.24,190790,1239
'2017-05','402',' 상암월드컵파크 9단지 앞','정기','M','20대',113,7725.01,63.6,274080,1700
'2017-05','403',' 부엉이공원 앞','정기','M','20대',58,3308.12,27.37,117950,891
'2017-05','106',' 합정역 7번출구 앞','정기','M','20대',536,44537.94,358.43,1544750,10122
'2017-05','405',' DMC빌 앞','정기','M','20대',23,2750.43,22.08,95170,534
'2017-05','406',' 상암월드컵파크 7단지 앞','정기','M','20대',28,2701.31,23.87,102870,667
'2017-05','421',' 마포구청 앞','정기','M','20대',204,19481.39,155.74,671390,3870
'2017-05','407',' 마포구 육아종합지원센터','정기','M','20대',87,6257.59,51.76,223090,1267
'2017-05','408',' LG CNS앞','정기','M','20대',83,7958.27,65.36,281920,1568
'2017-05','420',' 서울시 공공자전거 상암센터','정기','M','20대',38,4887.33,39.93,172030,1060
'2017-05','409',' 누리꿈스퀘어 옆','정기','M','20대',161,12326.9,103.09,444410,2496
'2017-05','419',' 홈플러스 앞','정기','M','20대',177,21444.81,169.46,730250,4206
'2017-05','410',' 상암중학교 옆','정기','M','20대',49,3765.46,29.64,127960,726
'2017-05','418',' 월드컵경기장역 3번출구 옆','정기','M','20대',178,22760.95,188.33,811800,4506
'2017-05','107',' 신한은행 서교동금융센터점 앞','정기','M','20대',363,20604.28,167.9,723600,5008
'2017-05','411',' DMC홍보관','정기','M','20대',100,6495.81,54.29,233860,1565
'2017-05','412',' DMC산학협력연구센터 앞','정기','M','20대',143,11333.83,91.75,395380,2803
'2017-05','413',' 상암월드컵파크 3단지 후문','정기','M','20대',23,3677.42,29.82,128670,1452
'2017-05','417',' DMC역 2번출구 옆','정기','M','20대',194,12733.27,107.39,463140,2532
'2017-05','414',' 상암동주민센터 옆','정기','M','20대',142,10795.7,87.66,377620,2403
'2017-05','415',' DMC역 9번출구 앞','정기','M','20대',269,16935.06,131.49,566470,3659
'2017-05','416',' 상암월드컵파크 1단지 교차로','정기','M','20대',123,8537.21,67.68,291680,1576
'2017-05','500',' 어린이대공원역 3번출구 앞','정기','M','20대',436,28452.11,229.57,989730,7443
'2017-05','501',' 광진구의회 앞','정기','M','20대',301,22324.03,186.62,804300,5716
'2017-05','502',' 뚝섬유원지역 1번출구 앞','정기','M','20대',287,38675.49,310.62,1338450,8517
'2017-05','108',' 서교동 사거리','정기','M','30대',146,9905.47,80.2,345760,2740
'2017-05','503',' 더샵스타시티 C동 앞','정기','M','30대',86,5798.01,45.38,195360,1268
'2017-05','504',' 신자초교입구교차로','정기','M','30대',80,4899.29,35.55,153370,1099
'2017-05','505',' 자양사거리 광진아크로텔 앞','정기','M','30대',141,11793.28,90.53,390430,2339
'2017-05','506',' 금호 어울림 아파트 앞','정기','M','30대',40,4093.62,29.33,126400,766
'2017-05','507',' 성수아이에스비즈타워 앞','정기','M','30대',98,8382.56,63.46,273290,1732
'2017-05','508',' 성수아카데미타워 앞','정기','M','30대',126,10263.46,81.29,350390,2239
'2017-05','509',' 이마트 버스정류소 옆','정기','M','30대',246,17575.89,139.05,599050,3658
'2017-05','510',' 서울숲 남문 버스정류소 옆','정기','M','30대',18,3779.16,23.86,102820,608
'2017-05','511',' 서울숲역 4번 출구 옆','정기','M','30대',113,10356.51,78.56,338650,2498
'2017-05','512',' 뚝섬역 1번 출구 옆','정기','M','30대',142,14937.32,113.01,487250,2968
'2017-05','109',' 제일빌딩 앞','정기','M','30대',157,13420.06,104.57,450950,3377
'2017-05','400',' 상암한화오벨리스크 1차 앞','정기','M','30대',72,4877.28,38.59,166460,935
'2017-05','513',' 뚝섬역 5번 출구 정류소 옆','정기','M','30대',77,5564.07,44.73,192990,1569
'2017-05','514',' 성수사거리 버스정류장 앞','정기','M','30대',133,12617.81,94.08,405300,2609
'2017-05','515',' 광양중학교 앞','정기','M','30대',43,5620.91,41.32,178110,909
'2017-05','516',' 광진메디칼 앞','정기','M','30대',98,7466.41,60.69,261640,1534
'2017-05','300',' 정동사거리','정기','M','30대',256,14246.37,114.24,491670,2574
'2017-05','301',' 경복궁역 7번출구 앞','정기','M','30대',189,13010.8,96.68,417050,2654
'2017-05','302',' 경복궁역 4번출구 뒤','정기','M','30대',308,14837.34,118.4,510710,3930
'2017-05','303',' 광화문역 1번출구 앞','정기','M','30대',269,18647.54,142.25,612930,3966
'2017-05','115',' 사루비아 빌딩 앞','정기','M','30대',186,12453.5,103.68,447150,2730
'2017-05','304',' 광화문역 2번출구 앞','정기','M','30대',218,12745.99,101.31,436370,2950
'2017-05','305',' 종로구청 옆','정기','M','30대',208,16118.83,127.53,549650,3486
'2017-05','306',' 광화문역 7번출구 앞','정기','M','30대',120,8265.33,65.97,284380,2221
'2017-05','307',' 서울역사박물관 앞','정기','M','30대',180,13193.71,105.71,455240,3147
'2017-05','308',' 광화문 S타워 앞','정기','M','30대',137,9020.24,65.58,282760,1727
'2017-05','309',' 광화문역 6번출구 옆','정기','M','30대',205,15550.43,116.75,503020,3113
'2017-05','310',' 청계광장 옆','정기','M','30대',184,9740.33,73.2,315450,2152
'2017-05','311',' 서울광장 옆','정기','M','30대',405,24569.92,188.12,810760,5838
'2017-05','312',' 시청역 1번출구 뒤','정기','M','30대',288,15348.22,120.12,517600,3519
'2017-05','313',' 서울역 광장 파출소 옆','정기','M','30대',126,7396.52,59.05,254610,1608
'2017-05','110',' 사천교','정기','M','30대',54,4221.03,34.45,148430,952
'2017-05','314',' 국립현대미술관','정기','M','30대',204,9954.1,79.77,343890,2967
'2017-05','315',' 신한은행 안국역지점 옆','정기','M','30대',151,8212.59,66.58,287070,2338
'2017-05','316',' 종각역 1번출구 앞','정기','M','30대',270,13841.04,106.79,460060,3184
'2017-05','318',' 광교사거리 남측','정기','M','30대',177,15842.85,121.17,522670,2913
'2017-05','320',' 을지로입구역 4번출구 앞','정기','M','30대',244,16786.12,130.52,562540,4478
'2017-05','321',' KEB 하나은행 본점 앞','정기','M','30대',217,14671.67,119.44,514980,3776
'2017-05','322',' 명동성당 앞','정기','M','30대',96,7217.38,56.65,244170,1681
'2017-05','116',' 일진아이윌아파트 옆','정기','M','30대',194,12445.42,98.53,424700,2845
'2017-05','324',' 신세계백화점 본점 앞','정기','M','30대',165,14961.01,113.19,487800,3202
'2017-05','326',' 안국역 5번출구 앞','정기','M','30대',338,19382.87,153.08,659580,4297
'2017-05','327',' 낙원상가 옆','정기','M','30대',218,9936.25,79.03,340610,2330
'2017-05','328',' 탑골공원 앞','정기','M','30대',160,11339.88,87.01,375010,2387
'2017-05','329',' 청계2가 사거리 옆','정기','M','30대',245,19530.56,153.46,661550,4180
'2017-05','330',' 청계천 한빛광장','정기','M','30대',171,14154.7,109.25,470890,2670
'2017-05','331',' 을지로2가 사거리 북측','정기','M','30대',165,17683.39,142.56,614250,2749
'2017-05','332',' 을지로2가 사거리 남측','정기','M','30대',171,12347.97,95.43,411520,2971
'2017-05','111',' 상수역 2번출구 앞','정기','M','30대',130,9911.13,82.71,356610,2046
'2017-05','334',' 종로3가역 2번출구 뒤','정기','M','30대',275,15220.12,120.04,517190,4430
'2017-05','335',' 종로3가역 15번출구 앞','정기','M','30대',146,11157.8,85.08,366480,2754
'2017-05','336',' 티마크 호텔 앞','정기','M','30대',264,19702.27,151.57,653430,5614
'2017-05','337',' 창경궁 입구','정기','M','30대',77,5531.78,42.86,184710,1200
'2017-05','338',' 세운스퀘어 앞','정기','M','30대',171,11058.21,82.27,354730,2988
'2017-05','339',' 종로4가 사거리','정기','M','30대',330,19626.22,153.92,662990,5004
'2017-05','340',' 혜화동 로터리','정기','M','30대',166,9022.3,70.46,303290,1865
'2017-05','341',' 혜화역 3번출구 뒤','정기','M','30대',173,12930.19,101.51,437380,2596
'2017-05','342',' 대학로 마로니에공원','정기','M','30대',288,18185.43,138.15,595580,3762
'2017-05','343',' 예일빌딩(율곡로) 앞','정기','M','30대',114,9155.93,66.4,286270,1893
'2017-05','112',' 극동방송국 앞','정기','M','30대',107,6437.34,51.28,221370,1613
'2017-05','344',' 성균관대 E하우스 앞','정기','M','30대',89,5007.1,40.39,174260,1036
'2017-05','345',' 서울보증보험본사 앞','정기','M','30대',185,13403.47,100.39,432630,3242
'2017-05','346',' 맥스타일 앞','정기','M','30대',232,20888.77,158.45,682880,4875
'2017-05','347',' 동대문역사문화공원역 9번출구 앞','정기','M','30대',169,13488.57,98.88,426270,2607
'2017-05','349',' 사직동주민센터','정기','M','30대',149,8128.39,67.6,291460,2126
'2017-05','350','KEB 하나은행(내자동 지점) 앞','정기','M','30대',67,3484.52,28.12,121160,901
'2017-05','351',' 청운초교 앞 삼거리','정기','M','30대',179,13588.24,110.97,478570,3264
'2017-05','352',' 중앙고입구 삼거리','정기','M','30대',88,6838.54,56.08,241640,1331
'2017-05','353',' 재동초교 앞 삼거리','정기','M','30대',140,10485.2,80.93,348800,2892
'2017-05','117',' 홍은사거리','정기','M','30대',58,8741.99,67.41,290570,1508
'2017-05','354',' 포르투갈 대사관 앞','정기','M','30대',316,18335.91,149.54,644010,4344
'2017-05','355',' 서울사대부속초교 앞','정기','M','30대',219,9862.23,77.69,335420,2695
'2017-05','356',' KT혜화지사 앞','정기','M','30대',167,7766.07,61.86,266390,1999
'2017-05','358',' 성대입구 사거리','정기','M','30대',138,9261.12,76.41,329330,2164
'2017-05','359',' 원남동사거리','정기','M','30대',121,6730.08,54.35,234250,1744
'2017-05','361',' 동묘앞역 1번출구 뒤','정기','M','30대',130,9201.43,68.69,296350,2216
'2017-05','362',' 청계8가 사거리','정기','M','30대',128,9478.38,72.95,314400,2407
'2017-05','363',' 신설동역 11번출구 뒤','정기','M','30대',54,5204.6,39.84,171740,1306
'2017-05','364',' 창신역 1번출구 앞','정기','M','30대',108,9166.66,66.91,288460,1557
'2017-05','113',' 홍대입구역 2번출구 앞','정기','M','30대',637,41341.9,328.18,1414690,10251
'2017-05','367',' 독립문역 3-1번출구 ','정기','M','30대',42,2882.36,22.08,95110,560
'2017-05','368',' SK 서린빌딩 앞','정기','M','30대',159,14592.68,114.87,495510,2967
'2017-05','369',' 광화문 시민열린마당','정기','M','30대',255,14788.67,114.15,491640,3469
'2017-05','348',' 독립문역 사거리','정기','M','30대',51,4318.53,32.99,142180,872
'2017-05','370',' 시청역(2호선) 9번출구 뒤','정기','M','30대',179,10599.51,84.96,365940,2488
'2017-05','371',' 동대입구역 6번출구 뒤','정기','M','30대',61,6335.55,47.69,205430,1187
'2017-05','372',' 약수역 3번출구 뒤','정기','M','30대',52,5198.47,40.04,172510,1060
'2017-05','373',' 청구 어린이공원','정기','M','30대',14,734.41,5.41,23220,141
'2017-05','374',' 청구역 2번출구 앞','정기','M','30대',75,5667.25,45.32,195320,1074
'2017-05','118',' 광흥창역 2번출구 앞','정기','M','30대',140,10532.72,80.89,348660,1921
'2017-05','375',' 다산 어린이공원','정기','M','30대',103,8515.42,66.56,287120,1706
'2017-05','377',' 서울역 4번출구 앞','정기','M','30대',64,5886.73,46.16,198900,1262
'2017-05','378',' 청계7가 사거리','정기','M','30대',190,15536.1,121.12,521780,3348
'2017-05','379',' 서울역9번출구','정기','M','30대',67,7736.48,60.12,259190,1543
'2017-05','380',' CJ제일제당 앞','정기','M','30대',122,10027.86,78.71,339040,2612
'2017-05','381',' 장충체육관','정기','M','30대',23,2912.05,23.57,101580,590
'2017-05','382',' 약수역 10번출구 앞','정기','M','30대',47,3776.61,32.31,139300,798
'2017-05','383',' 신당역 12번 출구 뒤','정기','M','30대',189,15132.43,113.02,487490,3445
'2017-05','384',' 종로학원본원 ','정기','M','30대',68,5905.08,47.01,202780,1305
'2017-05','114',' 홍대입구역 8번출구 앞','정기','M','30대',249,21394.03,171.64,739760,5376
'2017-05','142',' 아현역 4번출구 앞','정기','M','30대',108,7942.23,58.41,251800,1443
'2017-05','143',' 공덕역 2번출구','정기','M','30대',141,12379.9,96.42,415860,2397
'2017-05','144',' 공덕역 8번출구','정기','M','30대',217,21408.53,166.6,718300,4304
'2017-05','145',' 공덕역 5번출구','정기','M','30대',66,6838.97,54.1,233210,1420
'2017-05','146',' 마포역 1번출구 뒤','정기','M','30대',262,33381.92,267.94,1154850,5786
'2017-05','147',' 마포역 4번출구 뒤','정기','M','30대',151,18068.03,140.59,606120,3435
'2017-05','148',' 용강동 주민센터 앞','정기','M','30대',100,11119.81,85.49,368290,1890
'2017-05','150',' 서강대역 2번출구 앞','정기','M','30대',108,6875.08,54.53,235050,1747
'2017-05','151',' 망원1동주민센터','정기','M','30대',76,5831.97,47.55,205010,1791
'2017-05','152',' 마포구민체육센터 앞','정기','M','30대',177,22863.04,181.57,782880,4310
'2017-05','119',' 서강나루 공원','정기','M','30대',99,9388.88,74.98,323340,1638
'2017-05','153',' 성산2교 사거리','정기','M','30대',213,15594.51,121.39,523250,3470
'2017-05','154',' 마포구청역 ','정기','M','30대',123,9465.15,76.94,331380,2195
'2017-05','155',' 가좌역1 번출구 뒤','정기','M','30대',84,5842.59,46.91,202240,1243
'2017-05','156',' 서울서부지방법원 앞','정기','M','30대',75,3879.73,31.47,135570,1003
'2017-05','157',' 애오개역 4번출구 앞','정기','M','30대',107,8752.86,66.73,287560,1958
'2017-05','158',' 독립문 어린이 공원','정기','M','30대',103,8505.4,63.72,274430,1539
'2017-05','159',' 이대역 4번 출구','정기','M','30대',79,5277,42.95,185280,1092
'2017-05','160',' 북아현동 가구거리','정기','M','30대',95,8012.09,62.44,269190,1843
'2017-05','161',' 무악재역1번 출구','정기','M','30대',50,5397.32,42.03,181110,1156
'2017-05','162',' 봉원고가차도 밑','정기','M','30대',68,4245.17,32.03,138060,968
'2017-05','120',' 신수동 사거리','정기','M','30대',100,5966.32,46.55,200920,1136
'2017-05','163',' 명지전문대학교 정문 앞','정기','M','30대',34,2612.64,19.6,84440,475
'2017-05','164',' 북가좌1동 주민센터 ','정기','M','30대',35,2332.12,18.97,81690,568
'2017-05','165',' 중앙근린공원','정기','M','30대',141,10185.18,77.16,332410,2274
'2017-05','166',' 가재울 초등학교','정기','M','30대',171,15231.27,126.51,545560,3270
'2017-05','167',' 연가초등학교 옆','정기','M','30대',39,4185.33,32.18,138590,1070
'2017-05','168',' 남가좌동 사거리','정기','M','30대',47,3483.98,31.05,133800,876
'2017-05','169',' 북가좌 삼거리','정기','M','30대',74,5141.29,42.42,182750,1128
'2017-05','170',' 가재울 뉴타운 주유소 옆','정기','M','30대',51,4755.78,37.97,163690,1020
'2017-05','171',' 임광빌딩 앞','정기','M','30대',192,10731.76,82.42,355330,2511
'2017-05','172',' 서대문소방서','정기','M','30대',81,6630.69,55.65,239920,1404
'2017-05','121',' 마포소방서 앞','정기','M','30대',37,2898.07,24.1,103770,658
'2017-05','173',' 서대문역 8번출구 앞','정기','M','30대',135,9433.18,74.29,320240,1933
'2017-05','175',' 홍연2교옆','정기','M','30대',171,17744.81,148.7,641080,3125
'2017-05','179',' 가좌역 4번출구 앞','정기','M','30대',90,5192.41,42.33,182510,1102
'2017-05','180',' 충정로역 7번출구 뒤','정기','M','30대',133,10794.25,81.57,351530,2666
'2017-05','518',' 청계천 박물관 앞','정기','M','30대',42,5468.09,42.62,183830,899
'2017-05','519',' 양지사거리','정기','M','30대',76,6756.9,51.91,223790,1368
'2017-05','520',' 상왕십리역 4번 출구 앞','정기','M','30대',135,10175.29,82.12,354050,2103
'2017-05','521',' 왕십리역 11번 출구 앞','정기','M','30대',141,12261.7,98.68,425310,2690
'2017-05','522',' 금호역 1번출구 앞','정기','M','30대',22,2155.34,18.63,80300,407
'2017-05','523',' 옥수동성당 옆','정기','M','30대',9,1030.52,8.63,37210,208
'2017-05','122',' 신성기사식당 앞','정기','M','30대',88,5151.63,41.53,178740,1128
'2017-05','524',' 래미안금호하이리버 아파트 102동 옆','정기','M','30대',28,2306.83,19.04,82070,440
'2017-05','525',' 한양대병원사거리','정기','M','30대',95,9242,73.09,315010,1858
'2017-05','526',' 용답토속공원 앞','정기','M','30대',89,6687.46,52.66,226840,1256
'2017-05','529',' 장한평역 8번 출구 앞','정기','M','30대',92,7042.52,51.21,220610,1303
'2017-05','530',' 청계벽산아파트 앞','정기','M','30대',94,9272.73,73.65,317430,1680
'2017-05','533',' 우리은행 금호동 지점 앞','정기','M','30대',2,282.73,2.14,9250,63
'2017-05','534',' 금호사거리','정기','M','30대',6,469.76,3.79,16410,118
'2017-05','535',' 응봉삼거리','정기','M','30대',59,4543.04,31.89,137590,792
'2017-05','536',' 행당역 2번출구 앞','정기','M','30대',98,9333.69,72.77,313890,1890
'2017-05','537',' 한양대후문역 부근','정기','M','30대',72,6918.98,51.98,224140,1446
'2017-05','123',' 문화촌 공원','정기','M','30대',42,6152.2,48.25,208050,1194
'2017-05','538',' 답십리역 8번출구 앞','정기','M','30대',60,4842.92,35.79,154120,1227
'2017-05','550',' 서울시설공단 앞','정기','M','30대',100,10042.12,78.05,336590,1728
'2017-05','539',' 군자교교차로','정기','M','30대',85,10298.79,76.99,331850,1926
'2017-05','540',' 군자역 7번출구 베스트샵 앞','정기','M','30대',137,10374.43,81.42,351020,2315
'2017-05','542',' 강변역 4번출구 뒤','정기','M','30대',30,3112.01,23.07,99480,523
'2017-05','543',' 구의공원(테크노마트 앞)','정기','M','30대',43,2765.03,22.42,96560,763
'2017-05','544',' 광남중학교','정기','M','30대',13,1994.77,15.65,67390,334
'2017-05','546',' 잠실대교북단 교차로','정기','M','30대',40,3957.11,30.25,130500,791
'2017-05','548',' 자양나들목','정기','M','30대',90,7358.79,58.56,252310,1327
'2017-05','549',' 아차산역 3번출구','정기','M','30대',103,6363.15,49.39,212820,1117
'2017-05','124',' 서강대 정문 건너편','정기','M','30대',170,8732.44,71.05,306150,2787
'2017-05','600',' 휘경2동 주민센터','정기','M','30대',42,5896.56,46.1,198740,1511
'2017-05','601',' 용신동주민센터','정기','M','30대',39,2801.19,21.17,91270,720
'2017-05','602',' 장안동 사거리','정기','M','30대',43,3511.58,24.49,105590,761
'2017-05','604',' 답십리초등학교 옆 공원','정기','M','30대',51,3186.97,22.83,98210,1333
'2017-05','605',' 신설동역8번출구','정기','M','30대',99,7726.83,59.73,257310,1638
'2017-05','606',' 휘경공고앞','정기','M','30대',35,5320.06,43.09,185820,1152
'2017-05','607',' 신이문역 2번출구','정기','M','30대',20,3988.95,31.89,137460,649
'2017-05','608',' 전농삼성아파트','정기','M','30대',10,415.42,2.68,11640,176
'2017-05','609',' 제기2교','정기','M','30대',75,9547.94,78.08,336520,1883
'2017-05','125',' 서강대 남문 옆','정기','M','30대',129,5153.9,42.7,184240,1347
'2017-05','610',' 동대문중 교차로','정기','M','30대',49,2880.56,22.73,98110,782
'2017-05','612',' 시립동부병원 앞 사거리','정기','M','30대',66,4237.74,30.98,133490,822
'2017-05','613',' 신설동역 10번출구 앞','정기','M','30대',118,9119.34,72.24,311400,2653
'2017-05','614',' 용두동 사거리','정기','M','30대',113,10638.57,84.49,364310,2395
'2017-05','615',' 용두동 레미안허브리츠아파트 앞','정기','M','30대',65,5861.3,46.83,202090,1496
'2017-05','616',' 서울시립대 앞','정기','M','30대',57,2923.95,22.46,96840,880
'2017-05','617',' 청솔우성아파트 앞','정기','M','30대',55,5074.51,34.11,147190,768
'2017-05','227',' 양평2나들목 보행통로 입구','정기','M','30대',49,4903.04,39.01,168240,981
'2017-05','228',' 선유도역 3번출구 앞','정기','M','30대',196,16492.48,130.28,561570,4006
'2017-05','229',' 양평1 보행육교 앞','정기','M','30대',92,8441.15,63.59,274300,1861
'2017-05','126',' 서강대 후문 옆','정기','M','30대',163,9905.85,77.93,336130,2087
'2017-05','231',' 남부고용노동지청 남측','정기','M','30대',53,3119.19,21.99,94920,777
'2017-05','232',' 양평우림 이비즈센타 앞','정기','M','30대',172,27462.97,202.11,871100,2934
'2017-05','233',' YP 센터 앞','정기','M','30대',34,2035.08,17.11,73690,432
'2017-05','234',' 영등포구민체육센터 앞','정기','M','30대',22,1088.54,9.08,39110,277
'2017-05','235',' 신길동 우리은행 옆','정기','M','30대',65,3456.01,25.89,111590,795
'2017-05','236',' 문래동자이아파트 앞','정기','M','30대',66,5605.26,42.95,185010,1334
'2017-05','237',' 보라매 두산위브 건너편','정기','M','30대',68,7080.75,55.61,239640,1402
'2017-05','238',' 제2구민체육센타 앞','정기','M','30대',203,15623.1,114.55,493810,3271
'2017-05','239',' 유스호스텔 앞','정기','M','30대',153,11530.92,85.34,368070,2409
'2017-05','240',' 문래역 4번출구 앞','정기','M','30대',115,5781.32,45.97,198020,1462
'2017-05','127',' 현대벤처빌 앞','정기','M','30대',57,3955.23,32.21,138740,801
'2017-05','241',' 신길우성1차아파트 앞 공원','정기','M','30대',85,8534.49,65.64,283040,1664
