'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2017-10','345',' 서울보증보험본사 앞','정기','M','40대',134,7750.6,61.94,267310,2541
'2017-10','346',' 맥스타일 앞','정기','M','40대',149,10631.45,83.01,357800,3391
'2017-10','347',' 동대문역사문화공원역 9번출구 앞','정기','M','40대',132,11989.11,91.55,394650,3167
'2017-10','349',' 사직동주민센터','정기','M','40대',126,6166.38,49.1,211680,2836
'2017-10','351',' 청운초교 앞 삼거리','정기','M','40대',99,7184.05,55.49,239340,1931
'2017-10','352',' 중앙고입구 삼거리','정기','M','40대',114,6024.95,45.74,197040,1329
'2017-10','353',' 재동초교 앞 삼거리','정기','M','40대',119,6620.05,52.17,224740,1936
'2017-10','117',' 홍은사거리','정기','M','40대',120,14494.41,117,504200,3405
'2017-10','354',' 포르투갈 대사관 앞','정기','M','40대',70,3407.57,28.15,121420,1152
'2017-10','355',' 서울사대부속초교 앞','정기','M','40대',81,4937.24,39.81,171850,1477
'2017-10','356',' KT혜화지사 앞','정기','M','40대',81,3517.48,27.9,120270,1101
'2017-10','358',' 성대입구 사거리','정기','M','40대',150,7554.26,63.13,272100,2309
'2017-10','359',' 원남동사거리','정기','M','40대',75,4657.41,35.64,153460,1314
'2017-10','361',' 동묘앞역 1번출구 뒤','정기','M','40대',127,9081.96,71.23,307140,3103
'2017-10','362',' 청계8가 사거리','정기','M','40대',79,6843.54,50.81,219060,1821
'2017-10','363',' 신설동역 11번출구 뒤','정기','M','40대',106,6783.9,55.69,240050,2209
'2017-10','364',' 창신역 1번출구 앞','정기','M','40대',7,442.03,3.98,17170,135
'2017-10','113',' 홍대입구역 2번출구 앞','정기','M','40대',411,24557.79,198.53,855790,8894
'2017-10','367',' 독립문역 3-1번출구 ','정기','M','40대',109,6866.81,55.06,237430,1841
'2017-10','368',' SK 서린빌딩 앞','정기','M','40대',125,11510.55,87.08,375520,3532
'2017-10','369',' 광화문 시민열린마당','정기','M','40대',165,9750.26,82.31,354760,3620
'2017-10','348',' 독립문역 사거리','정기','M','40대',174,11965.26,96.14,414360,2843
'2017-10','370',' 시청역(2호선) 9번출구 뒤','정기','M','40대',136,12300.5,91.63,395310,2602
'2017-10','371',' 동대입구역 6번출구 뒤','정기','M','40대',30,2285.29,18.66,80420,811
'2017-10','372',' 약수역 3번출구 뒤','정기','M','40대',30,1919.43,14.65,63070,576
'2017-10','373',' 청구 어린이공원','정기','M','40대',26,1462.48,12.57,54170,469
'2017-10','374',' 청구역 2번출구 앞','정기','M','40대',30,1766.49,13.9,59810,575
'2017-10','118',' 광흥창역 2번출구 앞','정기','M','40대',113,7569.99,61.2,263830,2094
'2017-10','375',' 다산 어린이공원','정기','M','40대',31,3530.86,28.17,121390,984
'2017-10','377',' 서울역 4번출구 앞','정기','M','40대',56,4753.14,37.83,162960,1213
'2017-10','378',' 청계7가 사거리','정기','M','40대',90,6158.83,47.58,205030,2050
'2017-10','379',' 서울역9번출구','정기','M','40대',59,4199.04,33.37,143830,1507
'2017-10','380',' CJ제일제당 앞','정기','M','40대',51,4821.07,34.92,150510,1176
'2017-10','381',' 장충체육관','정기','M','40대',15,814.32,6.71,28960,202
'2017-10','382',' 약수역 10번출구 앞','정기','M','40대',19,2108.38,15.7,67720,658
'2017-10','383',' 신당역 12번 출구 뒤','정기','M','40대',121,8694.19,67.54,291130,2400
'2017-10','384',' 종로학원본원 ','정기','M','40대',50,3627.66,29.09,125440,1070
'2017-10','114',' 홍대입구역 8번출구 앞','정기','M','40대',157,9107.39,73.86,318130,4196
'2017-10','142',' 아현역 4번출구 앞','정기','M','40대',98,5221.77,40.01,172530,1370
'2017-10','143',' 공덕역 2번출구','정기','M','40대',101,10747.41,82.21,354320,2544
'2017-10','144',' 공덕역 8번출구','정기','M','40대',212,28555.25,203.75,878430,5551
'2017-10','145',' 공덕역 5번출구','정기','M','40대',122,6200.62,49.5,213240,2004
'2017-10','146',' 마포역 1번출구 뒤','정기','M','40대',169,17612.77,132.4,570620,3988
'2017-10','147',' 마포역 4번출구 뒤','정기','M','40대',152,20786.32,158.8,684650,4655
'2017-10','148',' 용강동 주민센터 앞','정기','M','40대',150,14778.83,115.44,497740,3874
'2017-10','150',' 서강대역 2번출구 앞','정기','M','40대',69,5088.07,42.29,182270,1581
'2017-10','151',' 망원1동주민센터','정기','M','40대',55,4388.91,36.22,156110,1170
'2017-10','152',' 마포구민체육센터 앞','정기','M','40대',196,23452.36,183.18,789570,6527
'2017-10','119',' 서강나루 공원','정기','M','40대',137,20588.13,152.04,655410,4628
'2017-10','153',' 성산2교 사거리','정기','M','40대',116,6544.05,53,228460,1895
'2017-10','154',' 마포구청역 ','정기','M','40대',102,10520.04,85.05,366490,2727
'2017-10','155',' 가좌역1 번출구 뒤','정기','M','40대',138,15872.44,132.35,570250,3182
'2017-10','156',' 서울서부지방법원 앞','정기','M','40대',129,7524.48,57.78,248930,1880
'2017-10','157',' 애오개역 4번출구 앞','정기','M','40대',129,9574.1,80.33,346490,3138
'2017-10','158',' 독립문 어린이 공원','정기','M','40대',129,7661.39,62.29,268370,2215
'2017-10','159',' 이대역 4번 출구','정기','M','40대',42,2619.33,22.16,95620,967
'2017-10','160',' 북아현동 가구거리','정기','M','40대',70,5005.91,37.74,162640,1082
'2017-10','161',' 무악재역1번 출구','정기','M','40대',45,5273.48,39.14,168680,1123
'2017-10','162',' 봉원고가차도 밑','정기','M','40대',31,2835.5,22.71,97750,605
'2017-10','120',' 신수동 사거리','정기','M','40대',45,4705.09,35.19,151610,941
'2017-10','163',' 명지전문대학교 정문 앞','정기','M','40대',51,4920.71,41.18,177560,1265
'2017-10','164',' 북가좌1동 주민센터 ','정기','M','40대',50,3374.26,26.9,115910,846
'2017-10','165',' 중앙근린공원','정기','M','40대',175,12086.11,97.89,421870,3314
'2017-10','166',' 가재울 초등학교','정기','M','40대',123,7276.23,57.73,248940,2206
'2017-10','167',' 연가초등학교 옆','정기','M','40대',46,2580.54,21.75,93730,745
'2017-10','168',' 남가좌동 사거리','정기','M','40대',58,3850.54,30.24,130480,968
'2017-10','169',' 북가좌 삼거리','정기','M','40대',63,4489.34,34.44,148330,1378
'2017-10','170',' 가재울 뉴타운 주유소 옆','정기','M','40대',91,5250.05,43.23,186420,1440
'2017-10','171',' 임광빌딩 앞','정기','M','40대',121,8053.76,65.03,280370,2027
'2017-10','172',' 서대문소방서','정기','M','40대',63,5379.51,44.04,189820,1242
'2017-10','121',' 마포소방서 앞','정기','M','40대',45,2561.05,21.29,91900,755
'2017-10','173',' 서대문역 8번출구 앞','정기','M','40대',166,9008.79,68.3,294380,2289
'2017-10','175',' 홍연2교옆','정기','M','40대',117,12194.62,96.9,417800,3148
'2017-10','179',' 가좌역 4번출구 앞','정기','M','40대',131,11388.37,91.63,395210,2599
'2017-10','180',' 충정로역 7번출구 뒤','정기','M','40대',98,7105.48,51.93,223680,1374
'2017-10','518',' 청계천 박물관 앞','정기','M','40대',68,8955.16,68.63,295790,1736
'2017-10','519',' 양지사거리','정기','M','40대',43,3606.31,27.21,117270,911
'2017-10','520',' 상왕십리역 4번 출구 앞','정기','M','40대',59,5264.89,40.4,174130,1373
'2017-10','521',' 왕십리역 11번 출구 앞','정기','M','40대',49,4486.09,34.49,148700,1222
'2017-10','522',' 금호역 1번출구 앞','정기','M','40대',10,882.61,7.48,32250,179
'2017-10','523',' 옥수동성당 옆','정기','M','40대',17,3048.65,25.28,108960,616
'2017-10','122',' 신성기사식당 앞','정기','M','40대',83,6569.48,53.24,229440,1727
'2017-10','524',' 래미안금호하이리버 아파트 102동 옆','정기','M','40대',34,6948.63,51.2,220660,1287
'2017-10','525',' 한양대병원사거리','정기','M','40대',26,4811.38,35.48,152850,1251
'2017-10','526',' 용답토속공원 앞','정기','M','40대',155,8734.85,67.63,291250,2658
'2017-10','529',' 장한평역 8번 출구 앞','정기','M','40대',269,13973.34,114.56,493710,4207
'2017-10','530',' 청계벽산아파트 앞','정기','M','40대',105,10232.4,76.66,330480,1987
'2017-10','533',' 우리은행 금호동 지점 앞','정기','M','40대',15,900.07,7.25,31230,259
'2017-10','534',' 금호사거리','정기','M','40대',16,703.82,5.14,22200,217
'2017-10','535',' 응봉삼거리','정기','M','40대',44,9768.68,74.57,321430,1185
'2017-10','536',' 행당역 2번출구 앞','정기','M','40대',38,2388.92,18.24,78660,779
'2017-10','537',' 한양대후문역 부근','정기','M','40대',54,6709.08,57.79,249190,2524
'2017-10','123',' 문화촌 공원','정기','M','40대',60,9496.83,77.67,334960,1903
'2017-10','538',' 답십리역 8번출구 앞','정기','M','40대',150,11261.09,93.1,401450,3365
'2017-10','550',' 서울시설공단 앞','정기','M','40대',158,12901.39,100.71,434030,3345
'2017-10','539',' 군자교교차로','정기','M','40대',77,14363.96,110.75,477290,2869
'2017-10','540',' 군자역 7번출구 베스트샵 앞','정기','M','40대',193,18506.97,136.95,589940,4871
'2017-10','542',' 강변역 4번출구 뒤','정기','M','40대',56,9894.85,74.17,319650,1776
'2017-10','543',' 구의공원(테크노마트 앞)','정기','M','40대',44,6004.57,45.45,195930,1237
'2017-10','544',' 광남중학교','정기','M','40대',46,11977.59,90.82,391400,1417
'2017-10','546',' 잠실대교북단 교차로','정기','M','40대',74,4436.69,35.83,154320,1857
'2017-10','548',' 자양나들목','정기','M','40대',79,10178.57,74.59,321530,2402
'2017-10','549',' 아차산역 3번출구','정기','M','40대',104,7010.28,54.91,236640,1977
'2017-10','124',' 서강대 정문 건너편','정기','M','40대',59,5570.98,45.37,195490,1408
'2017-10','600',' 휘경2동 주민센터','정기','M','40대',92,9872.79,77.56,334360,3496
'2017-10','601',' 용신동주민센터','정기','M','40대',65,2729.89,22.76,98170,982
'2017-10','602',' 장안동 사거리','정기','M','40대',92,6425.55,50.65,218320,1919
'2017-10','604',' 답십리초등학교 옆 공원','정기','M','40대',24,1729.33,14.91,64240,507
'2017-10','605',' 신설동역8번출구','정기','M','40대',54,3721.99,31.31,135090,1087
'2017-10','606',' 휘경공고앞','정기','M','40대',23,1679.45,13.48,58130,576
'2017-10','607',' 신이문역 2번출구','정기','M','40대',26,2300.27,18.66,80410,587
'2017-10','608',' 전농삼성아파트','정기','M','40대',19,492.21,4.09,17540,120
'2017-10','609',' 제기2교','정기','M','40대',53,4311.25,33.87,145930,896
'2017-10','125',' 서강대 남문 옆','정기','M','40대',69,2632.05,20.99,90520,1770
'2017-10','610',' 동대문중 교차로','정기','M','40대',35,3852.32,28.81,124220,695
'2017-10','612',' 시립동부병원 앞 사거리','정기','M','40대',71,4048.57,32.35,139530,1131
'2017-10','613',' 신설동역 10번출구 앞','정기','M','40대',66,5055.1,40.63,175090,1665
'2017-10','614',' 용두동 사거리','정기','M','40대',83,4407.28,34.76,149920,1437
'2017-10','615',' 용두동 레미안허브리츠아파트 앞','정기','M','40대',40,4166.74,31.48,135740,1028
'2017-10','616',' 서울시립대 앞','정기','M','40대',31,1783.88,13.97,60170,739
'2017-10','617',' 청솔우성아파트 앞','정기','M','40대',41,2403.17,20.25,87290,663
'2017-10','227',' 양평2나들목 보행통로 입구','정기','M','40대',59,12234.24,96.5,416010,2660
'2017-10','228',' 선유도역 3번출구 앞','정기','M','40대',77,5032,40.77,175710,1627
'2017-10','229',' 양평1 보행육교 앞','정기','M','40대',70,10649.64,84.27,363130,3000
'2017-10','126',' 서강대 후문 옆','정기','M','40대',39,2196.46,17.19,74090,602
'2017-10','231',' 남부고용노동지청 남측','정기','M','40대',39,2669.6,18.71,80670,595
'2017-10','232',' 양평우림 이비즈센타 앞','정기','M','40대',89,13921.26,109.32,471340,2186
'2017-10','233',' YP 센터 앞','정기','M','40대',30,2959.94,19.78,85180,630
'2017-10','234',' 영등포구민체육센터 앞','정기','M','40대',48,7839.45,52.97,228280,1359
'2017-10','235',' 신길동 우리은행 옆','정기','M','40대',74,3775.07,30.9,133050,1496
'2017-10','236',' 문래동자이아파트 앞','정기','M','40대',42,3271.3,25.61,110390,1159
'2017-10','237',' 보라매 두산위브 건너편','정기','M','40대',18,1973.39,15.56,67170,528
'2017-10','238',' 제2구민체육센타 앞','정기','M','40대',123,16220.06,119.61,515610,2393
'2017-10','239',' 유스호스텔 앞','정기','M','40대',94,16639.92,109.28,470740,3027
'2017-10','240',' 문래역 4번출구 앞','정기','M','40대',73,5609.76,44.75,192960,1326
'2017-10','127',' 현대벤처빌 앞','정기','M','40대',23,2041.19,18.18,78350,497
'2017-10','241',' 신길우성1차아파트 앞 공원','정기','M','40대',73,13820.34,123.65,532840,2988
'2017-10','242',' 신길선원가와인아파트 앞','정기','M','40대',81,7368.35,57.97,249880,1941
'2017-10','243',' 이앤씨드림타워 앞','정기','M','40대',58,5762.44,43.11,185830,1442
'2017-10','244',' 영등포삼환아파트 앞','정기','M','40대',109,13934.84,107.01,461410,3139
'2017-10','245',' 삼성생명 당산사옥 앞','정기','M','40대',135,9777.68,76.73,330640,2508
'2017-10','247',' 당산역 10번출구 앞','정기','M','40대',156,14580.69,116.63,502730,3694
'2017-10','248',' 초원아파트 앞','정기','M','40대',68,7662,60.9,262400,1960
'2017-10','249',' 여의도중학교 옆','정기','M','40대',123,18917.78,161.75,697210,4858
'2017-10','250',' 대림아파트 사거리','정기','M','40대',59,4892.08,37.93,163620,1293
'2017-10','251',' 서울지방병무청 버스정류장','정기','M','40대',81,9383.3,72.03,310550,1712
'2017-10','101',' (구)합정동 주민센터','정기','M','40대',14,1316.83,11.23,48380,292
'2017-10','128',' 신촌역(2호선) 1번출구 옆','정기','M','40대',58,3013.88,25,107630,1128
'2017-10','252',' 보라매역4번출구','정기','M','40대',113,9417.73,78.15,336950,2589
'2017-10','253',' 신풍역 5번출구 인근','정기','M','40대',62,3226.05,24.97,107620,1000
'2017-10','254',' 도림신협 앞','정기','M','40대',33,2882.97,22.52,96990,949
'2017-10','255',' 도림4거리','정기','M','40대',63,6146.32,51.17,220580,1327
'2017-10','256',' 동아에코빌입구','정기','M','40대',47,2939.14,23.62,101820,891
'2017-10','257',' 신길삼거리(우리은행)','정기','M','40대',94,6904.2,53.86,232060,1922
'2017-10','258',' 신길역3번출구','정기','M','40대',96,5909.01,46.71,201240,1645
'2017-10','259',' 대방역6번출구','정기','M','40대',459,29286.45,226.38,975700,7243
'2017-10','700',' KB국민은행 염창역 지점 앞','정기','M','40대',79,9536.69,75.16,323930,2246
'2017-10','701',' 목동사거리 부근','정기','M','40대',23,2504.55,19.67,84800,517
'2017-10','129',' 신촌역(2호선) 6번출구 옆','정기','M','40대',56,3587.3,30.91,133190,1472
'2017-10','702',' 목4동주민센터 옆','정기','M','40대',57,5916.39,49.02,211450,1532
'2017-10','703',' 오목교역 7번출구 앞','정기','M','40대',296,26437.23,203.78,878200,10839
'2017-10','704',' 남부법원검찰청 교차로','정기','M','40대',109,12521.26,93.97,405090,3554
'2017-10','706',' 신정네거리역','정기','M','40대',59,4010.7,32.19,138820,1160
'2017-10','707',' 신정3동주민센터','정기','M','40대',66,6981.71,51.34,221330,1860
'2017-10','708',' 서울출입국관리사무소 앞','정기','M','40대',70,5443.55,43.42,187250,2050
'2017-10','709',' 신정3동 현장민원실 앞','정기','M','40대',50,4829.63,40.12,172910,999
'2017-10','710',' 서부화물트럭터미널 사거리','정기','M','40대',48,3683.65,27.72,119530,875
'2017-10','711',' 신일해피트리아파트 앞','정기','M','40대',29,2537.83,18.62,80130,511
'2017-10','712',' 강월초교입구 사거리','정기','M','40대',24,2696.25,20.18,87010,650
'2017-10','130',' 신촌역(2호선) 7번출구 앞','정기','M','40대',61,3131.72,26.37,113560,1275
'2017-10','713',' 양서중학교 옆','정기','M','40대',16,1134.99,9.05,39060,355
'2017-10','714',' 한국SGI 양천문화회관 앞','정기','M','40대',18,1530.36,12.47,53670,548
'2017-10','800',' 목월공원 앞','정기','M','40대',138,13259.59,104.75,451570,3456
'2017-10','802',' 한강진역 2번 출구 앞','정기','M','40대',43,4471.95,35.15,151480,1417
'2017-10','803',' 한남초교 앞 보도육교','정기','M','40대',17,2305.71,18.36,79180,603
'2017-10','805',' 문배어린이공원 앞','정기','M','40대',68,4372.38,34.74,149840,1829
'2017-10','806',' 전자랜드 본관 앞','정기','M','40대',117,10191.43,75.88,327020,2612
'2017-10','807',' 서울역 12번 출구 앞','정기','M','40대',61,5031.06,40.7,175400,1773
'2017-10','808',' 서빙고동 금호맨션 앞','정기','M','40대',20,3907.9,28.51,122940,1047
'2017-10','131',' 증산2교','정기','M','40대',66,7285.75,57,245870,1728
'2017-10','809',' 한남 유수지 복개주차장','정기','M','40대',142,32583.8,250.4,1079110,6919
'2017-10','810',' 이태원지하보도','정기','M','40대',25,2980.7,24.49,105490,675
'2017-10','811',' 녹사평역1번출구','정기','M','40대',68,5704.97,43.88,189140,1607
'2017-10','812',' 용산전쟁기념관','정기','M','40대',37,5546.8,44.12,190300,1304
'2017-10','813',' 삼각지역 3번출구','정기','M','40대',56,4840.8,39.86,171870,1524
'2017-10','815',' LIG강촌아파트 103동앞','정기','M','40대',59,9162.56,71.48,307990,2275
'2017-10','385',' 종각역 5번출구','정기','M','40대',144,10077.43,79.68,343600,3361
'2017-10','386',' 올림픽기념 국민생활관 앞','정기','M','40대',85,6180.19,51.34,221400,1675
'2017-10','387',' 훈련원공원주차장 앞','정기','M','40대',89,7018.43,51.03,220050,2537
'2017-10','181',' 망원초록길 입구','정기','M','40대',14,1801.03,13.7,59030,438
'2017-10','132',' 창천문화공원','정기','M','40대',26,1588.85,13.73,59220,736
'2017-10','182',' 망원2빗물펌프장 앞','정기','M','40대',88,9891.95,75.3,324480,2514
'2017-10','183',' 하늘채코오롱아파트 건너편','정기','M','40대',175,9007.55,75.89,327120,2987
'2017-10','184',' SK망원동주유소 건너편','정기','M','40대',119,8060.04,63.09,271980,2128
'2017-10','185',' 마포 신수공원 앞','정기','M','40대',133,12585.33,105.29,453800,2841
'2017-10','186',' 월드컵공원','정기','M','40대',124,14345.72,117.64,507140,5340
'2017-10','177',' 북가좌 초등학교','정기','M','40대',57,3903.1,30.96,133550,1267
'2017-10','188',' 홍은동 정원여중 입구','정기','M','40대',67,5509.6,43.84,188980,1428
'2017-10','191',' 정명학원','정기','M','40대',94,5070.5,37.62,162050,1482
'2017-10','192',' 연서어린이공원','정기','M','40대',30,2038.82,16.37,70490,570
'2017-10','178',' 증산3교 앞','정기','M','40대',42,4026.87,31.87,137370,1186
'2017-10','133',' 해담는다리','정기','M','40대',57,5911.65,45.8,197520,1682
'2017-10','194',' 증산교 앞','정기','M','40대',139,9297.35,73.65,317590,2495
'2017-10','195',' 모래내고가차도 ','정기','M','40대',41,2020.49,16.93,72920,456
'2017-10','196',' 연희교차로 인근','정기','M','40대',25,2868.63,21.67,93430,721
'2017-10','198',' 충정2교','정기','M','40대',93,7075.15,53.89,232190,1851
'2017-10','556',' 달맞이공원','정기','M','40대',23,5933.09,44.89,193480,1231
'2017-10','557',' 도선동 주민센터 앞','정기','M','40대',55,5479.61,45.39,195550,1444
'2017-10','558',' 성동광진 교육지원청 앞','정기','M','40대',58,5355.64,40.36,173900,1490
'2017-10','134',' 연세로 명물길','정기','M','40대',31,1655.52,14.08,60610,692
'2017-10','559',' 왕십리역 4번 출구 건너편','정기','M','40대',105,6566.87,51.1,220330,1979
'2017-10','560',' 비전교회 앞','정기','M','40대',13,2128.31,15.81,68150,570
'2017-10','561',' 서울숲역 2번출구 앞','정기','M','40대',97,7161.68,58.93,254000,2030
'2017-10','562',' 군자지하보도 앞','정기','M','40대',71,5070.21,40.71,175320,1612
'2017-10','563',' 성동세무서 건너편','정기','M','40대',150,9804.55,77.03,332210,2595
'2017-10','564',' 금호역 3번출구','정기','M','40대',19,2796.39,22.6,97450,536
'2017-10','565',' 옥수역 3번출구','정기','M','40대',190,35801.85,289.89,1249510,8411
'2017-10','567',' 성수역 2번출구 앞','정기','M','40대',121,7049.57,54.33,234250,1673
'2017-10','568',' 청계8가사거리 부근','정기','M','40대',187,12088.43,96.73,416620,3249
'2017-10','135',' 명물길 원형무대 앞','정기','M','40대',25,1851.1,14.4,61990,461
'2017-10','569',' 응봉현대아파트 정류소','정기','M','40대',33,2706.84,23.86,102800,640
'2017-10','578',' 성동세무서 부근','정기','M','40대',102,8786.72,68.84,296640,2288
'2017-10','579',' 마장역 4번출구','정기','M','40대',70,4264.71,35.03,151040,1415
'2017-10','580',' 신금호역 3번출구 뒤','정기','M','40대',10,582.42,4.25,18350,147
'2017-10','581',' 용답초등학교','정기','M','40대',55,5125.36,42.1,181520,1335
'2017-10','582',' 경일중학교 앞','정기','M','40대',55,2911.73,22.58,97310,789
'2017-10','583',' 청계천 생태교실 앞','정기','M','40대',181,31292.65,245.3,1057380,7543
'2017-10','551',' 구의삼성쉐르빌 앞','정기','M','40대',63,6729.87,53.95,232550,1917
'2017-10','552',' 대림아크로리버 앞','정기','M','40대',34,4968.05,36.71,158210,1080
'2017-10','553',' 중곡 성원APT 앞','정기','M','40대',86,10221.89,79.47,342500,1959
'2017-10','136',' 대흥동 주민센터','정기','M','40대',16,972.62,8.81,37950,423
'2017-10','554',' 아차산역 사거리','정기','M','40대',92,8409.34,73.92,318450,1788
'2017-10','555',' 구의3동주민센터','정기','M','40대',17,2413.67,17.23,74200,589
'2017-10','571',' 어린이대공원역6번출구','정기','M','40대',51,2792.97,22.74,97910,730
'2017-10','572',' 국립정신 건강센터 앞','정기','M','40대',46,6181.2,47.53,205000,1110
'2017-10','573',' 구의문주차장 앞','정기','M','40대',68,8482.97,70.12,302350,2651
'2017-10','574',' 아차산역4번출구','정기','M','40대',76,7165.07,53.86,232210,1718
'2017-10','575',' 중앙농협 중곡지점','정기','M','40대',19,3108.13,22.95,98840,649
'2017-10','576',' 광나루역 3번 출구','정기','M','40대',51,6903.52,52.39,225800,1378
'2017-10','577',' 광진청소년수련관','정기','M','40대',81,11383.9,83.61,360390,2871
'2017-10','621',' 동대문중학교 옆','정기','M','40대',20,1767.99,13.3,57310,472
'2017-10','137',' NH농협 신촌지점 앞','정기','M','40대',32,2505.61,21.73,93750,895
'2017-10','622',' 전농사거리 교통섬','정기','M','40대',55,4595.65,35.48,152990,1082
'2017-10','623',' 서울시립대 정문 앞','정기','M','40대',36,3739.27,26.76,115360,1018
'2017-10','624',' 전농동 동아아파트 앞','정기','M','40대',86,5928.58,48.11,207320,1484
'2017-10','625',' 답십리초등학교 앞(현대시장 옆)','정기','M','40대',35,2188.95,17.71,76320,620
'2017-10','626',' 군자교 서측 녹지대','정기','M','40대',47,7121.24,53.43,230350,1733
'2017-10','627',' 장안동삼거리 교통섬','정기','M','40대',32,2673.51,21.74,93790,598
'2017-10','628',' 휘봉고등학교 앞','정기','M','40대',20,2390.13,18.2,78400,677
'2017-10','630',' 동대문구 보건소','정기','M','40대',76,4234.55,34.71,149800,1648
'2017-10','631',' 답십리역 1번출구','정기','M','40대',186,14238.85,110.84,477900,4411
'2017-10','102',' 망원역 1번출구 앞','정기','M','40대',137,8858.93,75.09,323730,2687
'2017-10','138',' 신촌동 제1공영주차장 앞','정기','M','40대',7,510.96,4.03,17360,89
'2017-10','633',' 청량리 기업은행 앞','정기','M','40대',82,6938.53,52.76,227330,2376
'2017-10','634',' 외국어대 정문 앞','정기','M','40대',124,18543.34,149.24,643290,5287
'2017-10','635',' 시조사 앞 (청량고정문 옆)','정기','M','40대',49,9154.54,72.98,314570,1682
'2017-10','636',' 세종대왕기념관 교차로','정기','M','40대',47,3088.98,24.82,107090,792
'2017-10','637',' KAIST 경영대학 앞','정기','M','40대',52,4289.11,34.16,147350,1469
'2017-10','638',' 서울시립대 정보기술관','정기','M','40대',54,4588.45,35.48,152950,2816
'2017-10','639',' 서울시립대 후문','정기','M','40대',45,2384.04,19.16,82590,783
'2017-10','640',' KEB하나은행 청량리역지점','정기','M','40대',47,4463.49,34.4,148310,1229
'2017-10','641',' 용두역 4번출구','정기','M','40대',95,7255.71,59.03,254340,2190
'2017-10','642',' 신답역 사거리','정기','M','40대',49,3601.42,24.77,106860,873
'2017-10','140',' 이화여대 후문','정기','M','40대',33,2904.21,24.33,104860,592
'2017-10','643',' 동대문구민체육센터 (육교아래)','정기','M','40대',44,6494.13,48.49,208940,1388
'2017-10','230',' 영등포구청역 1번출구','정기','M','40대',139,10209.73,70.89,305560,2489
'2017-10','260',' 여의도 마리나선착장 앞','정기','M','40대',94,10982.62,88.3,380680,2465
'2017-10','262',' 영문초등학교 사거리','정기','M','40대',104,6840.4,52.88,227980,2224
'2017-10','263',' 근로자회관 사거리','정기','M','40대',115,13213.51,96.75,417310,2374
'2017-10','264',' 교보생명보험 앞','정기','M','40대',65,4352.73,32.16,138700,1034
'2017-10','265',' 영등포유통상가 사거리','정기','M','40대',46,10858.44,81.83,352880,1926
'2017-10','141',' 연대 대운동장 옆','정기','M','40대',23,1344.14,11.1,47780,381
'2017-10','266',' 영등포청과시장 사거리','정기','M','40대',100,10822.43,83,357720,2282
'2017-10','267',' 삼성화재 사옥 옆','정기','M','40대',61,11120.44,86.18,371490,1804
'2017-10','268',' 그랜드컨벤션센터 앞','정기','M','40대',61,5276.7,41.78,180180,1371
'2017-10','270',' 증권거래소후문교차로','정기','M','40대',86,6539.78,50.5,217870,1970
'2017-10','271',' 샛강생태공원방문자센터 앞','정기','M','40대',87,11010.65,88.28,380530,2178
'2017-10','272',' 당산육갑문','정기','M','40대',138,22128.02,168.93,728180,4924
'2017-10','716','신정6동 주민센터 인근','정기','M','40대',116,20380.66,149.32,643760,3085
'2017-10','139',' 연세대 정문 건너편','정기','M','40대',24,1440.89,11.13,48010,443
'2017-10','719',' 홍익병원앞 교차로','정기','M','40대',35,2987.85,23.04,99270,825
'2017-10','720',' 서울강월초등학교 앞','정기','M','40대',40,5218.08,42.34,182440,985
'2017-10','816',' 신용산역 6번출구 앞','정기','M','40대',147,18975.7,153.11,659990,4873
'2017-10','817',' 삼각지역 4번출구 앞','정기','M','40대',23,1596.92,12.95,55880,387
'2017-10','818',' 숙명여대 입구 교차로','정기','M','40대',54,2355.44,17.89,77060,679
'2017-10','819',' 선린인터넷 고등학교','정기','M','40대',90,9790.06,71.59,308630,2992
'2017-10','820',' 청파동입구 교차로','정기','M','40대',51,5258.45,42.46,182960,1310
'2017-10','822',' 이촌1동 마을공원','정기','M','40대',88,15777.95,121.9,525620,3487
'2017-10','823',' 효창동주민센터 앞','정기','M','40대',45,2589.66,21.11,90930,750
'2017-10','825',' 서빙고동 주민센터 앞','정기','M','40대',171,29737.42,236.37,1018860,7425
'2017-10','199',' 서울 월드컵 경기장','정기','M','40대',72,4259.15,34.29,147870,1329
'2017-10','388',' 동성중학교 앞','정기','M','40대',49,3245.35,24.47,105560,1070
'2017-10','584',' 광진광장 교통섬','정기','M','40대',67,5767.72,44.96,193790,1358
'2017-10','585',' 성수2가1동 공영주차장 인근','정기','M','40대',108,11369.98,89.58,386150,2437
'2017-10','586',' 마장동 주민센터','정기','M','40대',20,1901.1,14.01,60310,766
'2017-10','900',' 은평예술회관','정기','M','40대',116,7752.69,68.49,295350,3083
'2017-10','901',' 응암1동사무소','정기','M','40대',93,6539.64,50,215590,2127
'2017-10','200',' 국회의원회관','정기','M','40대',95,10312.57,81.52,351500,2617
'2017-10','902',' 진관동 은빛초등학교','정기','M','40대',74,8348.51,62.85,270820,2822
'2017-10','903',' 은평뉴타운 아이파크','정기','M','40대',58,2360.9,18.98,82050,554
'2017-10','904',' 은평뉴타운 푸르지오','정기','M','40대',49,2647.2,23.39,100830,937
'2017-10','905',' 구파발역 2번출구','정기','M','40대',118,6818.07,55.3,238600,2149
'2017-10','906',' 연신내역 5번출구150M 아래','정기','M','40대',85,5152.99,39.98,172380,1828
