'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2017-02','415',' DMC역 9번출구 앞','정기','F','20대',40,2374.59,23.43,100920,645
'2017-02','416',' 상암월드컵파크 1단지 교차로','정기','F','20대',18,1205.76,11.96,51600,275
'2017-02','500',' 어린이대공원역 3번출구 앞','정기','F','20대',24,1227.44,12.11,52170,819
'2017-02','501',' 광진구의회 앞','정기','F','20대',59,4205.72,41.54,179170,1170
'2017-02','502',' 뚝섬유원지역 1번출구 앞','정기','F','20대',89,7304.08,70.76,305010,1953
'2017-02','108',' 서교동 사거리','정기','F','30대',19,1407.55,13.91,60030,394
'2017-02','503',' 더샵스타시티 C동 앞','정기','F','30대',7,290.35,2.65,11420,66
'2017-02','504',' 신자초교입구교차로','정기','F','30대',40,1156.47,12.23,52700,429
'2017-02','505',' 자양사거리 광진아크로텔 앞','정기','F','30대',9,221.58,2.65,11430,99
'2017-02','506',' 금호 어울림 아파트 앞','정기','F','30대',15,1082.15,9.88,42640,272
'2017-02','507',' 성수아이에스비즈타워 앞','정기','F','30대',19,848.04,9.7,41740,314
'2017-02','508',' 성수아카데미타워 앞','정기','F','30대',13,763.36,7.95,34290,270
'2017-02','509',' 이마트 버스정류소 옆','정기','F','30대',10,530.81,5.58,24110,182
'2017-02','510',' 서울숲 남문 버스정류소 옆','정기','F','30대',1,95.59,0.82,3550,45
'2017-02','511',' 서울숲역 4번 출구 옆','정기','F','30대',37,1905.51,18.39,79210,624
'2017-02','512',' 뚝섬역 1번 출구 옆','정기','F','30대',38,1779.07,17.06,73420,592
'2017-02','109',' 제일빌딩 앞','정기','F','30대',13,670.64,6.63,28610,182
'2017-02','400',' 상암한화오벨리스크 1차 앞','정기','F','30대',21,1231.76,11.2,48320,387
'2017-02','513',' 뚝섬역 5번 출구 정류소 옆','정기','F','30대',20,877.1,9.65,41690,325
'2017-02','514',' 성수사거리 버스정류장 앞','정기','F','30대',19,682.58,6.5,28060,189
'2017-02','515',' 광양중학교 앞','정기','F','30대',6,917,11.5,49530,326
'2017-02','516',' 광진메디칼 앞','정기','F','30대',8,493.2,4.16,17890,184
'2017-02','300',' 정동사거리','정기','F','30대',30,1347.01,12.91,55700,369
'2017-02','301',' 경복궁역 7번출구 앞','정기','F','30대',10,522.25,4.71,20330,127
'2017-02','302',' 경복궁역 4번출구 뒤','정기','F','30대',36,1083.38,10.05,43570,289
'2017-02','303',' 광화문역 1번출구 앞','정기','F','30대',14,602.19,5.91,25450,177
'2017-02','115',' 사루비아 빌딩 앞','정기','F','30대',25,1131.38,12.53,53940,416
'2017-02','304',' 광화문역 2번출구 앞','정기','F','30대',9,322.89,2.97,12860,112
'2017-02','305',' 종로구청 옆','정기','F','30대',20,638.39,6.7,28810,235
'2017-02','306',' 광화문역 7번출구 앞','정기','F','30대',12,519.6,5.4,23340,192
'2017-02','307',' 서울역사박물관 앞','정기','F','30대',19,1093.66,11.62,50070,296
'2017-02','308',' 광화문 S타워 앞','정기','F','30대',11,288.34,2.95,12640,91
'2017-02','309',' 광화문역 6번출구 옆','정기','F','30대',10,464.89,4.57,19670,152
'2017-02','310',' 청계광장 옆','정기','F','30대',25,948.85,8.47,36570,247
'2017-02','311',' 서울광장 옆','정기','F','30대',20,830.89,8.1,34970,249
'2017-02','312',' 시청역 1번출구 뒤','정기','F','30대',20,1653.95,15.91,68680,225
'2017-02','313',' 서울역 광장 파출소 옆','정기','F','30대',6,341.44,3.26,14040,127
'2017-02','110',' 사천교','정기','F','30대',12,421.72,4.65,20090,143
'2017-02','314',' 국립현대미술관','정기','F','30대',57,1944.06,19.38,83550,739
'2017-02','315',' 신한은행 안국역지점 옆','정기','F','30대',29,701.85,7.22,31000,261
'2017-02','316',' 종각역 1번출구 앞','정기','F','30대',49,3437.51,33.38,143760,866
'2017-02','318',' 광교사거리 남측','정기','F','30대',15,666.99,6.87,29580,270
'2017-02','320',' 을지로입구역 4번출구 앞','정기','F','30대',14,437.4,4.47,19210,169
'2017-02','321',' KEB 하나은행 본점 앞','정기','F','30대',11,567.44,5.54,23890,262
'2017-02','322',' 명동성당 앞','정기','F','30대',7,206.91,2.29,9880,78
'2017-02','116',' 일진아이윌아파트 옆','정기','F','30대',23,1094.62,11.11,47910,602
'2017-02','324',' 신세계백화점 본점 앞','정기','F','30대',10,664.39,7.1,30570,228
'2017-02','326',' 안국역 5번출구 앞','정기','F','30대',16,529.71,5.75,24770,193
'2017-02','327',' 낙원상가 옆','정기','F','30대',3,92.34,0.94,4040,35
'2017-02','328',' 탑골공원 앞','정기','F','30대',4,478.57,4.07,17510,117
'2017-02','329',' 청계2가 사거리 옆','정기','F','30대',50,3844.04,40.27,173540,1030
'2017-02','330',' 청계천 한빛광장','정기','F','30대',8,696.7,6.49,27970,176
'2017-02','331',' 을지로2가 사거리 북측','정기','F','30대',8,418.95,4.61,19940,152
'2017-02','332',' 을지로2가 사거리 남측','정기','F','30대',20,378.47,3.74,16120,103
'2017-02','111',' 상수역 2번출구 앞','정기','F','30대',13,469.77,4.97,21410,208
'2017-02','334',' 종로3가역 2번출구 뒤','정기','F','30대',12,427.01,4.12,17780,154
'2017-02','335',' 종로3가역 15번출구 앞','정기','F','30대',12,585.35,5.96,25640,210
'2017-02','336',' 티마크 호텔 앞','정기','F','30대',26,1538.08,15.75,67930,434
'2017-02','337',' 창경궁 입구','정기','F','30대',6,287.06,2.62,11370,100
'2017-02','338',' 세운스퀘어 앞','정기','F','30대',13,637.02,6.1,26290,164
'2017-02','339',' 종로4가 사거리','정기','F','30대',15,502.46,4.6,19870,130
'2017-02','340',' 혜화동 로터리','정기','F','30대',18,1167.14,11.42,49240,325
'2017-02','341',' 혜화역 3번출구 뒤','정기','F','30대',49,2174.84,21.7,93430,735
'2017-02','342',' 대학로 마로니에공원','정기','F','30대',35,1922.87,19.13,82570,501
'2017-02','343',' 예일빌딩(율곡로) 앞','정기','F','30대',9,190.91,1.86,7960,48
'2017-02','344',' 성균관대 E하우스 앞','정기','F','30대',14,588.14,5.96,25660,217
'2017-02','345',' 서울보증보험본사 앞','정기','F','30대',17,509.7,5.01,21630,205
'2017-02','346',' 맥스타일 앞','정기','F','30대',16,1194.31,11.57,49840,342
'2017-02','347',' 동대문역사문화공원역 9번출구 앞','정기','F','30대',8,379.82,4.21,18120,256
'2017-02','349',' 사직동주민센터','정기','F','30대',20,1251.32,12.68,54650,466
'2017-02','350','KEB 하나은행(내자동 지점) 앞','정기','F','30대',18,607.67,5.87,25280,187
'2017-02','351',' 청운초교 앞 삼거리','정기','F','30대',19,810.55,9.39,40440,366
'2017-02','352',' 중앙고입구 삼거리','정기','F','30대',3,130.35,1.2,5160,34
'2017-02','353',' 재동초교 앞 삼거리','정기','F','30대',15,521.81,5.79,24960,157
'2017-02','117',' 홍은사거리','정기','F','30대',6,882.65,8.94,38500,191
'2017-02','354',' 포르투갈 대사관 앞','정기','F','30대',13,668.58,6.6,28440,283
'2017-02','355',' 서울사대부속초교 앞','정기','F','30대',28,790.36,8.07,34820,333
'2017-02','356',' KT혜화지사 앞','정기','F','30대',23,983.85,9.34,40290,315
'2017-02','358',' 성대입구 사거리','정기','F','30대',16,589.47,6.12,26390,205
'2017-02','359',' 원남동사거리','정기','F','30대',5,151.44,1.66,7180,69
'2017-02','361',' 동묘앞역 1번출구 뒤','정기','F','30대',11,728.27,6.81,29330,197
'2017-02','362',' 청계8가 사거리','정기','F','30대',37,1030.08,9.98,42980,287
'2017-02','363',' 신설동역 11번출구 뒤','정기','F','30대',3,183.79,1.66,7140,81
'2017-02','364',' 창신역 1번출구 앞','정기','F','30대',13,1194.14,9.61,41530,170
'2017-02','113',' 홍대입구역 2번출구 앞','정기','F','30대',89,4639.98,47.3,204040,1397
'2017-02','367',' 독립문역 3-1번출구 ','정기','F','30대',3,238.19,2.29,9860,58
'2017-02','368',' SK 서린빌딩 앞','정기','F','30대',8,507.51,4.47,19280,123
'2017-02','369',' 광화문 시민열린마당','정기','F','30대',28,1045,8.62,37230,288
'2017-02','348',' 독립문역 사거리','정기','F','30대',20,1219.2,13.36,57470,320
'2017-02','370',' 시청역(2호선) 9번출구 뒤','정기','F','30대',3,249.47,2.4,10330,97
'2017-02','372',' 약수역 3번출구 뒤','정기','F','30대',2,197.39,1.84,7970,60
'2017-02','373',' 청구 어린이공원','정기','F','30대',1,13.31,0.16,700,6
'2017-02','374',' 청구역 2번출구 앞','정기','F','30대',4,169.37,1.52,6580,41
'2017-02','118',' 광흥창역 2번출구 앞','정기','F','30대',19,1209.06,11.95,51530,347
'2017-02','375',' 다산 어린이공원','정기','F','30대',2,44.89,0.5,2180,19
'2017-02','377',' 서울역 4번출구 앞','정기','F','30대',1,52.98,0.52,2230,47
'2017-02','378',' 청계7가 사거리','정기','F','30대',10,384.32,3.87,16770,124
'2017-02','379',' 서울역9번출구','정기','F','30대',5,406.25,3.68,15850,106
'2017-02','380',' CJ제일제당 앞','정기','F','30대',10,646.55,6.28,27070,280
'2017-02','382',' 약수역 10번출구 앞','정기','F','30대',3,179.66,1.62,6980,37
'2017-02','383',' 신당역 12번 출구 뒤','정기','F','30대',11,303.7,3.37,14570,122
'2017-02','384',' 종로학원본원 ','정기','F','30대',18,3057.03,26.95,116080,544
'2017-02','114',' 홍대입구역 8번출구 앞','정기','F','30대',15,974.14,9.87,42630,339
'2017-02','142',' 아현역 4번출구 앞','정기','F','30대',3,327.69,3.49,15070,69
'2017-02','143',' 공덕역 2번출구','정기','F','30대',10,364.85,3.45,14910,161
'2017-02','144',' 공덕역 8번출구','정기','F','30대',14,950.69,9.53,41060,324
'2017-02','145',' 공덕역 5번출구','정기','F','30대',8,492.53,4.39,18920,124
'2017-02','146',' 마포역 1번출구 뒤','정기','F','30대',12,1692.36,14.81,63790,364
'2017-02','147',' 마포역 4번출구 뒤','정기','F','30대',10,745.55,6.94,29850,187
'2017-02','148',' 용강동 주민센터 앞','정기','F','30대',3,225.24,2.93,12640,112
'2017-02','150',' 서강대역 2번출구 앞','정기','F','30대',7,177.53,2.05,8790,49
'2017-02','151',' 망원1동주민센터','정기','F','30대',5,466.57,4.41,18970,104
'2017-02','152',' 마포구민체육센터 앞','정기','F','30대',24,2065.25,20.07,86500,684
'2017-02','119',' 서강나루 공원','정기','F','30대',12,960.52,8.8,37870,250
'2017-02','153',' 성산2교 사거리','정기','F','30대',46,2219.44,21.4,92250,553
'2017-02','154',' 마포구청역 ','정기','F','30대',26,1228.71,12.44,53600,377
'2017-02','155',' 가좌역1 번출구 뒤','정기','F','30대',22,846.99,8.06,34910,207
'2017-02','156',' 서울서부지방법원 앞','정기','F','30대',35,5362.07,48.74,210050,1255
'2017-02','157',' 애오개역 4번출구 앞','정기','F','30대',14,681.19,6.48,27960,266
'2017-02','158',' 독립문 어린이 공원','정기','F','30대',26,2076.11,20.4,87990,453
'2017-02','159',' 이대역 4번 출구','정기','F','30대',19,1733.11,17.35,74730,505
'2017-02','160',' 북아현동 가구거리','정기','F','30대',3,265.76,2.34,10100,68
'2017-02','161',' 무악재역1번 출구','정기','F','30대',1,142.08,1.28,5520,23
'2017-02','162',' 봉원고가차도 밑','정기','F','30대',37,1524.98,16.52,71310,381
'2017-02','120',' 신수동 사거리','정기','F','30대',10,1090.51,10.35,44660,311
'2017-02','165',' 중앙근린공원','정기','F','30대',1,204.34,2,8600,55
'2017-02','166',' 가재울 초등학교','정기','F','30대',21,1588.59,15.88,68450,412
'2017-02','167',' 연가초등학교 옆','정기','F','30대',17,1624.47,15.85,68370,539
'2017-02','168',' 남가좌동 사거리','정기','F','30대',2,188.4,2.05,8810,51
'2017-02','169',' 북가좌 삼거리','정기','F','30대',18,3385.21,29.64,127590,548
'2017-02','170',' 가재울 뉴타운 주유소 옆','정기','F','30대',25,1504.57,14.56,62840,384
'2017-02','171',' 임광빌딩 앞','정기','F','30대',12,587.92,6.06,26140,240
'2017-02','172',' 서대문소방서','정기','F','30대',5,393.35,3.49,15040,79
'2017-02','121',' 마포소방서 앞','정기','F','30대',7,387.86,3.98,17120,130
'2017-02','173',' 서대문역 8번출구 앞','정기','F','30대',8,665.2,6.38,27450,185
'2017-02','175',' 홍연2교옆','정기','F','30대',28,2140.26,23.49,101250,528
'2017-02','179',' 가좌역 4번출구 앞','정기','F','30대',10,400.23,3.76,16150,117
'2017-02','180',' 충정로역 7번출구 뒤','정기','F','30대',15,878.41,8.03,34570,227
'2017-02','518',' 청계천 박물관 앞','정기','F','30대',3,230.03,2.15,9240,58
'2017-02','519',' 양지사거리','정기','F','30대',17,1839.04,18.5,79810,331
'2017-02','520',' 상왕십리역 4번 출구 앞','정기','F','30대',25,909.6,9.17,39450,259
'2017-02','521',' 왕십리역 11번 출구 앞','정기','F','30대',4,180.42,1.75,7520,58
'2017-02','122',' 신성기사식당 앞','정기','F','30대',14,1254.31,11.45,49320,321
'2017-02','524',' 래미안금호하이리버 아파트 102동 옆','정기','F','30대',12,1971.49,16.35,70510,352
'2017-02','525',' 한양대병원사거리','정기','F','30대',19,911.34,9.55,41170,385
'2017-02','526',' 용답토속공원 앞','정기','F','30대',6,597.51,5.04,21720,141
'2017-02','529',' 장한평역 8번 출구 앞','정기','F','30대',17,1247.26,10.69,46060,279
'2017-02','530',' 청계벽산아파트 앞','정기','F','30대',23,707.2,6.79,29290,187
'2017-02','534',' 금호사거리','정기','F','30대',4,400.71,3.08,13300,83
'2017-02','535',' 응봉삼거리','정기','F','30대',5,91.64,0.84,3650,12
'2017-02','536',' 행당역 2번출구 앞','정기','F','30대',9,362.31,3.59,15430,220
'2017-02','537',' 한양대후문역 부근','정기','F','30대',3,151.11,1.54,6640,48
'2017-02','538',' 답십리역 8번출구 앞','정기','F','30대',1,206.69,1.86,8030,47
'2017-02','550',' 서울시설공단 앞','정기','F','30대',18,440.48,4.3,18630,78
'2017-02','539',' 군자교교차로','정기','F','30대',8,695.09,5.2,22400,143
'2017-02','540',' 군자역 7번출구 베스트샵 앞','정기','F','30대',10,1067.89,10.37,44750,247
'2017-02','542',' 강변역 4번출구 뒤','정기','F','30대',3,251.46,2.49,10740,98
'2017-02','543',' 구의공원(테크노마트 앞)','정기','F','30대',8,505.21,5.36,23150,159
'2017-02','544',' 광남중학교','정기','F','30대',4,530,5.54,23900,154
'2017-02','546',' 잠실대교북단 교차로','정기','F','30대',5,386.91,4.26,18370,99
'2017-02','548',' 자양나들목','정기','F','30대',31,1119.62,10.76,46450,286
'2017-02','549',' 아차산역 3번출구','정기','F','30대',31,1358.12,12.53,53880,309
'2017-02','124',' 서강대 정문 건너편','정기','F','30대',9,571.68,5.29,22850,131
'2017-02','600',' 휘경2동 주민센터','정기','F','30대',6,779.33,7.58,32710,194
'2017-02','602',' 장안동 사거리','정기','F','30대',7,724,6.68,28840,202
'2017-02','604',' 답십리초등학교 옆 공원','정기','F','30대',7,366.86,3.71,16000,220
'2017-02','605',' 신설동역8번출구','정기','F','30대',20,1480.28,13.58,58590,396
'2017-02','607',' 신이문역 2번출구','정기','F','30대',7,1574.52,14.27,61520,170
'2017-02','125',' 서강대 남문 옆','정기','F','30대',16,560.88,5.68,24420,174
'2017-02','610',' 동대문중 교차로','정기','F','30대',20,1458.14,14.39,62060,356
'2017-02','612',' 시립동부병원 앞 사거리','정기','F','30대',28,1051,9.71,41960,360
'2017-02','613',' 신설동역 10번출구 앞','정기','F','30대',12,563.71,4.94,21310,277
'2017-02','614',' 용두동 사거리','정기','F','30대',9,913.51,8.6,37060,218
'2017-02','615',' 용두동 레미안허브리츠아파트 앞','정기','F','30대',5,241.95,2.6,11200,83
'2017-02','617',' 청솔우성아파트 앞','정기','F','30대',3,93.96,0.85,3660,29
'2017-02','227',' 양평2나들목 보행통로 입구','정기','F','30대',1,172.2,1.55,6690,29
'2017-02','228',' 선유도역 3번출구 앞','정기','F','30대',7,598.54,5.52,23750,144
'2017-02','229',' 양평1 보행육교 앞','정기','F','30대',6,574.09,5.84,25170,143
'2017-02','126',' 서강대 후문 옆','정기','F','30대',30,1548.82,14.91,64200,503
'2017-02','231',' 남부고용노동지청 남측','정기','F','30대',4,198.84,1.76,7620,56
'2017-02','232',' 양평우림 이비즈센타 앞','정기','F','30대',21,1281.04,11.21,48410,329
'2017-02','233',' YP 센터 앞','정기','F','30대',3,189.44,1.7,7360,59
'2017-02','234',' 영등포구민체육센터 앞','정기','F','30대',3,126.63,1.14,4920,41
'2017-02','235',' 신길동 우리은행 옆','정기','F','30대',1,20.08,0.18,780,7
'2017-02','236',' 문래동자이아파트 앞','정기','F','30대',2,111.27,1.2,5210,33
'2017-02','237',' 보라매 두산위브 건너편','정기','F','30대',4,157.37,1.39,5990,101
'2017-02','238',' 제2구민체육센타 앞','정기','F','30대',28,846.97,8.92,38370,357
'2017-02','239',' 유스호스텔 앞','정기','F','30대',15,704.31,7.46,32230,270
'2017-02','240',' 문래역 4번출구 앞','정기','F','30대',22,769.7,8,34490,299
'2017-02','127',' 현대벤처빌 앞','정기','F','30대',14,410.36,4.05,17360,117
'2017-02','242',' 신길선원가와인아파트 앞','정기','F','30대',8,325.57,3.05,13110,97
'2017-02','243',' 이앤씨드림타워 앞','정기','F','30대',21,1113.51,10.36,44680,307
'2017-02','244',' 영등포삼환아파트 앞','정기','F','30대',27,1868.52,18.2,78380,422
'2017-02','245',' 삼성생명 당산사옥 앞','정기','F','30대',22,774.69,7.35,31720,405
'2017-02','247',' 당산역 10번출구 앞','정기','F','30대',33,2249.1,25.46,109750,831
'2017-02','248',' 초원아파트 앞','정기','F','30대',4,122.68,1.17,5040,28
'2017-02','249',' 여의도중학교 옆','정기','F','30대',1,149.81,1.35,5820,25
'2017-02','250',' 대림아파트 사거리','정기','F','30대',1,35.28,0.46,1980,12
'2017-02','101',' (구)합정동 주민센터','정기','F','30대',26,1096.91,10.03,43320,264
'2017-02','128',' 신촌역(2호선) 1번출구 옆','정기','F','30대',14,600.07,6.56,28210,192
'2017-02','252',' 보라매역4번출구','정기','F','30대',5,235.52,2.27,9810,95
'2017-02','253',' 신풍역 5번출구 인근','정기','F','30대',12,452.43,5.21,22500,257
'2017-02','254',' 도림신협 앞','정기','F','30대',14,890.6,10.44,44980,212
'2017-02','255',' 도림4거리','정기','F','30대',1,51.88,0.61,2620,14
'2017-02','257',' 신길삼거리(우리은행)','정기','F','30대',27,1527.73,13.93,60030,352
'2017-02','258',' 신길역3번출구','정기','F','30대',4,308.75,3.07,13230,96
'2017-02','259',' 대방역6번출구','정기','F','30대',22,4996.35,44.94,193640,819
'2017-02','700',' KB국민은행 염창역 지점 앞','정기','F','30대',4,602.68,5.32,22910,164
'2017-02','701',' 목동사거리 부근','정기','F','30대',2,128.58,1.5,6460,68
'2017-02','129',' 신촌역(2호선) 6번출구 옆','정기','F','30대',26,590,5.77,24630,154
'2017-02','702',' 목4동주민센터 옆','정기','F','30대',7,605.76,6.48,27920,268
'2017-02','703',' 오목교역 7번출구 앞','정기','F','30대',42,2470.39,24.86,107010,843
'2017-02','704',' 남부법원검찰청 교차로','정기','F','30대',12,449.55,4.15,17890,217
'2017-02','706',' 신정네거리역','정기','F','30대',22,1058.41,11.73,50600,284
'2017-02','707',' 신정3동주민센터','정기','F','30대',2,266.87,2.17,9360,41
'2017-02','708',' 서울출입국관리사무소 앞','정기','F','30대',16,790.98,7.11,30730,353
'2017-02','709',' 신정3동 현장민원실 앞','정기','F','30대',2,319.38,3.98,17160,81
'2017-02','710',' 서부화물트럭터미널 사거리','정기','F','30대',1,21.49,0.21,920,9
'2017-02','711',' 신일해피트리아파트 앞','정기','F','30대',5,209.54,1.89,8140,39
'2017-02','712',' 강월초교입구 사거리','정기','F','30대',2,132.65,1.33,5740,32
'2017-02','130',' 신촌역(2호선) 7번출구 앞','정기','F','30대',12,626.18,6.25,26960,216
'2017-02','714',' 한국SGI 양천문화회관 앞','정기','F','30대',1,47.04,0.46,1980,25
'2017-02','800',' 목월공원 앞','정기','F','30대',5,639.01,6.19,26660,178
'2017-02','802',' 한강진역 2번 출구 앞','정기','F','30대',7,1360.86,11.65,50250,286
'2017-02','803',' 한남초교 앞 보도육교','정기','F','30대',1,120.58,1.01,4350,33
'2017-02','805',' 문배어린이공원 앞','정기','F','30대',8,297.57,2.84,12200,200
'2017-02','806',' 전자랜드 본관 앞','정기','F','30대',5,329.11,3.11,13390,103
'2017-02','807',' 서울역 12번 출구 앞','정기','F','30대',12,543.33,4.99,21510,131
'2017-02','131',' 증산2교','정기','F','30대',4,340.49,3.28,14140,114
'2017-02','809',' 한남 유수지 복개주차장','정기','F','30대',4,1095.75,9.88,42570,180
'2017-02','810',' 이태원지하보도','정기','F','30대',1,48.91,0.44,1900,8
'2017-02','811',' 녹사평역1번출구','정기','F','30대',13,1839.54,15.71,67720,378
'2017-02','812',' 용산전쟁기념관','정기','F','30대',5,330.31,3.04,13140,544
'2017-02','813',' 삼각지역 3번출구','정기','F','30대',7,433.65,4.13,17800,144
'2017-02','815',' LIG강촌아파트 103동앞','정기','F','30대',3,188.67,1.69,7330,69
'2017-02','385',' 종각역 5번출구','정기','F','30대',45,2108.97,21.26,91490,649
'2017-02','386',' 올림픽기념 국민생활관 앞','정기','F','30대',28,1504.47,15,64660,454
'2017-02','387',' 훈련원공원주차장 앞','정기','F','30대',7,629.45,5.84,25200,183
'2017-02','181',' 망원초록길 입구','정기','F','30대',3,380.11,3.82,16450,123
'2017-02','132',' 창천문화공원','정기','F','30대',10,593.82,5.38,23150,166
'2017-02','182',' 망원2빗물펌프장 앞','정기','F','30대',24,3062.55,34.31,147910,606
'2017-02','183',' 하늘채코오롱아파트 건너편','정기','F','30대',16,818.97,7.9,34000,411
'2017-02','184',' SK망원동주유소 건너편','정기','F','30대',15,454.3,4.78,20560,197
'2017-02','185',' 마포 신수공원 앞','정기','F','30대',4,186.46,1.99,8620,44
'2017-02','186',' 월드컵공원','정기','F','30대',12,1044.02,9.71,41860,365
'2017-02','177',' 북가좌 초등학교','정기','F','30대',12,1235,11.14,47980,372
'2017-02','188',' 홍은동 정원여중 입구','정기','F','30대',1,62.19,0.7,3020,18
'2017-02','191',' 정명학원','정기','F','30대',1,64.47,0.69,2960,13
'2017-02','192',' 연서어린이공원','정기','F','30대',19,762.12,7.61,32780,276
'2017-02','178',' 증산3교 앞','정기','F','30대',6,482.49,4.76,20510,113
'2017-02','194',' 증산교 앞','정기','F','30대',16,1188.67,11.54,49820,288
'2017-02','195',' 모래내고가차도 ','정기','F','30대',35,1458.36,16.62,71560,543
'2017-02','196',' 연희교차로 인근','정기','F','30대',4,358,3.39,14610,95
'2017-02','198',' 충정2교','정기','F','30대',11,679.41,7.33,31560,233
'2017-02','556',' 달맞이공원','정기','F','30대',1,180.05,1.95,8420,32
'2017-02','557',' 도선동 주민센터 앞','정기','F','30대',9,420.28,3.98,17180,128
'2017-02','558',' 성동광진 교육지원청 앞','정기','F','30대',2,41.78,0.49,2110,19
'2017-02','134',' 연세로 명물길','정기','F','30대',10,334.88,3.41,14640,73
'2017-02','559',' 왕십리역 4번 출구 건너편','정기','F','30대',27,995.75,11,47340,303
'2017-02','560',' 비전교회 앞','정기','F','30대',5,467.13,5.19,22400,143
'2017-02','561',' 서울숲역 2번출구 앞','정기','F','30대',2,64.16,0.47,2030,12
'2017-02','562',' 군자지하보도 앞','정기','F','30대',10,781,6.82,29490,178
'2017-02','563',' 성동세무서 건너편','정기','F','30대',13,626.58,6.07,26160,333
'2017-02','565',' 옥수역 3번출구','정기','F','30대',5,788.66,7.33,31570,163
'2017-02','567',' 성수역 2번출구 앞','정기','F','30대',12,410.5,4.2,18200,232
'2017-02','568',' 청계8가사거리 부근','정기','F','30대',21,847.69,8.63,37060,256
'2017-02','135',' 명물길 원형무대 앞','정기','F','30대',2,46.61,0.46,2010,15
'2017-02','569',' 응봉현대아파트 정류소','정기','F','30대',32,2014.06,19.4,83790,424
'2017-02','578',' 성동세무서 부근','정기','F','30대',34,2807,27.48,118530,602
'2017-02','579',' 마장역 4번출구','정기','F','30대',3,389.67,2.96,12760,88
'2017-02','581',' 용답초등학교','정기','F','30대',5,203.59,2.1,9050,80
'2017-02','582',' 경일중학교 앞','정기','F','30대',2,44.74,0.42,1840,13
'2017-02','583',' 청계천 생태교실 앞','정기','F','30대',13,1537.52,13.55,58440,403
'2017-02','551',' 구의삼성쉐르빌 앞','정기','F','30대',9,346.41,3.18,13740,120
'2017-02','553',' 중곡 성원APT 앞','정기','F','30대',26,3010.73,27.95,120590,491
'2017-02','554',' 아차산역 사거리','정기','F','30대',6,156.86,1.62,6950,35
'2017-02','555',' 구의3동주민센터','정기','F','30대',3,384.98,4.02,17360,109
'2017-02','571',' 어린이대공원역6번출구','정기','F','30대',6,388.95,3.55,15320,146
'2017-02','573',' 구의문주차장 앞','정기','F','30대',12,480.78,4.46,19190,148
'2017-02','574',' 아차산역4번출구','정기','F','30대',13,1717.54,15.54,67000,430
'2017-02','577',' 광진청소년수련관','정기','F','30대',2,177.65,1.52,6550,38
'2017-02','621',' 동대문중학교 옆','정기','F','30대',6,277,2.55,10930,115
'2017-02','137',' NH농협 신촌지점 앞','정기','F','30대',10,882.48,8.69,37450,301
'2017-02','622',' 전농사거리 교통섬','정기','F','30대',20,904.41,10.4,44780,199
'2017-02','623',' 서울시립대 정문 앞','정기','F','30대',12,538.63,5.92,25540,130
'2017-02','624',' 전농동 동아아파트 앞','정기','F','30대',13,386.32,3.78,16260,131
'2017-02','625',' 답십리초등학교 앞(현대시장 옆)','정기','F','30대',10,1153.66,13.58,58560,348
'2017-02','626',' 군자교 서측 녹지대','정기','F','30대',2,65.93,0.86,3700,34
'2017-02','627',' 장안동삼거리 교통섬','정기','F','30대',1,49.68,0.45,1930,11
'2017-02','628',' 휘봉고등학교 앞','정기','F','30대',9,842.21,7.6,32720,155
'2017-02','630',' 동대문구 보건소','정기','F','30대',43,2651.13,27.73,119530,445
'2017-02','631',' 답십리역 1번출구','정기','F','30대',37,3502.44,32.18,138680,923
'2017-02','102',' 망원역 1번출구 앞','정기','F','30대',50,2915.85,30.52,131620,994
'2017-02','138',' 신촌동 제1공영주차장 앞','정기','F','30대',1,179.15,2.02,8700,73
'2017-02','633',' 청량리 기업은행 앞','정기','F','30대',17,1427.06,13.55,58370,320
'2017-02','634',' 외국어대 정문 앞','정기','F','30대',8,857.38,8.92,38500,196
'2017-02','635',' 시조사 앞 (청량고정문 옆)','정기','F','30대',1,26.79,0.29,1230,23
'2017-02','636',' 세종대왕기념관 교차로','정기','F','30대',1,22.18,0.23,1000,9
'2017-02','637',' KAIST 경영대학 앞','정기','F','30대',10,419.35,4.06,17430,170
'2017-02','639',' 서울시립대 후문','정기','F','30대',2,109.77,1.09,4690,29
'2017-02','640',' KEB하나은행 청량리역지점','정기','F','30대',9,537.03,5.66,24300,184
'2017-02','641',' 용두역 4번출구','정기','F','30대',14,2769.06,25.94,111760,491
'2017-02','642',' 신답역 사거리','정기','F','30대',18,1100.33,8.47,36520,181
'2017-02','140',' 이화여대 후문','정기','F','30대',16,435.5,4.47,19360,890
'2017-02','643',' 동대문구민체육센터 (육교아래)','정기','F','30대',10,1031.63,9.72,41870,210
'2017-02','230',' 영등포구청역 1번출구','정기','F','30대',60,1623.1,16.13,69480,763
'2017-02','260',' 여의도 마리나선착장 앞','정기','F','30대',5,927.36,9.39,40470,207
'2017-02','262',' 영문초등학교 사거리','정기','F','30대',13,522.09,5.75,24770,373
'2017-02','263',' 근로자회관 사거리','정기','F','30대',37,1410.35,14.73,63570,552
'2017-02','264',' 교보생명보험 앞','정기','F','30대',14,381.98,3.64,15660,224
'2017-02','265',' 영등포유통상가 사거리','정기','F','30대',17,571.23,5.84,25240,268
