'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2017-12','209',' 유진투자증권빌딩 앞','정기','F','50대',1,14.67,0.09,390,2
'2017-12','1232',' 롯데마트 주차장 옆','정기','F','50대',2,42.21,0.38,1640,73
'2017-12','1233',' 잠실3거리(갤러리아팰리스)','정기','F','50대',1,50.19,0.45,1950,15
'2017-12','1235',' 잠실트리지움310동 옆','정기','F','50대',2,365.91,3.57,15400,128
'2017-12','176',' 명지대학교 도서관','정기','F','50대',1,117.12,1.06,4550,33
'2017-12','1401',' 극동늘푸른아파트','정기','F','50대',3,353.98,3.42,14750,92
'2017-12','210',' IFC몰','정기','F','50대',3,95.09,0.76,3260,16
'2017-12','1403',' 중화빌딩 앞 (동부시장)','정기','F','50대',1,98.84,1.11,4800,41
'2017-12','1323',' 월곡역 입구 육교 밑','정기','F','50대',5,370.24,4.18,17980,133
'2017-12','211',' 여의도역 4번출구 옆','정기','F','50대',3,157.89,1.22,5280,30
'2017-12','1413',' 봉화산역 5번출구 뒤','정기','F','50대',1,34.64,0.38,1620,18
'2017-12','212',' 여의도역 1번출구 옆','정기','F','50대',41,3233.58,36.03,155370,887
'2017-12','1418',' 새솔초등학교','정기','F','50대',3,323.4,2.78,12010,151
'2017-12','1441',' 신내능말공원','정기','F','50대',12,509,5.42,23370,128
'2017-12','213',' KT앞','정기','F','50대',5,216.99,1.96,8430,47
'2017-12','1438',' 홈플러스 신내점 앞','정기','F','50대',14,1575.86,17.15,73890,381
'2017-12','1320',' 종암 농협지점 앞','정기','F','50대',1,0,0,0,10
'2017-12','104',' 합정역 1번출구 앞','정기','F','50대',5,595.44,5.87,25290,146
'2017-12','214',' 금융감독원 앞','정기','F','50대',16,853.43,6.42,27630,478
'2017-12','1610',' 화랑대역 2번출구 앞','정기','F','50대',1,34.65,0.29,1250,10
'2017-12','1611',' 과기대 입구(우)','정기','F','50대',1,241.38,1.94,8350,41
'2017-12','1616',' 하계2동 공항버스정류장 옆','정기','F','50대',2,159.61,1.35,5830,42
'2017-12','1623',' 노원 구민회관','정기','F','50대',2,70.1,0.78,3340,20
'2017-12','1635','4동 주민센터 대여소','정기','F','50대',1,53.78,0.45,1940,29
'2017-12','1636',' 백병원 사거리 농협은행 앞','정기','F','50대',8,633.87,6.22,26810,180
'2017-12','1637',' KT 노원점 건물 앞','정기','F','50대',2,172.48,1.62,6980,72
'2017-12','1639',' 희성오피앙','정기','F','50대',4,65.69,0.56,2370,32
'2017-12','1702',' 녹천역 1번출구 앞','정기','F','50대',1,55.6,0.5,2160,15
'2017-12','1705',' 도봉구청 정문앞','정기','F','50대',3,175.92,1.66,7160,46
'2017-12','1707',' 도봉구민회관','정기','F','50대',3,167.08,1.67,7190,51
'2017-12','1804',' 독산역 2번출구 자전거주차장','정기','F','50대',1,37.26,0.39,1680,9
'2017-12','219',' 롯데캐슬엠파이어 옆','정기','F','50대',6,98.55,0.91,3950,22
'2017-12','1814',' 두산위브아파트 옆 상가건물 앞','정기','F','50대',1,63.84,0.72,3100,24
'2017-12','1816',' 금천폭포공원 앞','정기','F','50대',1,13.47,0.13,540,3
'2017-12','1820',' 신한은행 시흥대로금융센터지점','정기','F','50대',1,30.19,0.28,1210,9
'2017-12','1821',' 홈플러스 시흥점 맞은편 다비치안경 앞','정기','F','50대',2,37.92,0.36,1520,14
'2017-12','220',' 미성아파트 A동 앞','정기','F','50대',22,541.75,5.04,21690,454
'2017-12','1826',' 한신코아 앞','정기','F','50대',1,272.02,3.06,13210,65
'2017-12','1828',' 한양수자인아파트 앞','정기','F','50대',1,71.45,0.81,3470,29
'2017-12','1830',' 빅마켓 금천점 앞','정기','F','50대',1,78.04,0.88,3790,27
'2017-12','215',' 여의도고교 앞','정기','F','50대',2,497.04,4.48,19310,122
'2017-12','1834',' 월드메르디앙 벤처센터 2차','정기','F','50대',3,171.37,1.83,7850,61
'2017-12','1819',' 금천구청 앞 자전거거치대','정기','F','50대',1,22.14,0.2,860,7
'2017-12','1506',' 강북문화예술회관','정기','F','50대',1,20.31,0.21,900,5
'2017-12','1514',' 강북구청 사거리 버스정류소 앞','정기','F','50대',10,2420.41,25.79,111130,334
'2017-12','1515',' 송천동 주민센터','정기','F','50대',2,88.81,0.72,3090,53
'2017-12','216',' 삼부아파트1동 앞','정기','F','50대',21,438.53,4.04,17440,559
'2017-12','1321',' 국민은행 종암동지점 앞','정기','F','50대',1,70.27,0.63,2730,14
'2017-12','1708',' 보건소사거리(다비치안경창동점)','정기','F','50대',1,103.67,0.87,3740,25
'2017-12','217',' NH농협은행 앞','정기','F','50대',3,89.95,0.93,3990,64
'2017-12','1827',' 독산보도육교 앞 자전거 보관소','정기','F','50대',3,816.26,9.19,39640,256
'2017-12','1906',' 신도림역 1번 출구 앞','정기','F','50대',4,174.72,1.61,6970,43
'2017-12','1908',' 해원리바파크 육교 밑','정기','F','50대',2,57.66,0.52,2240,120
'2017-12','1911',' 구로디지털단지역 앞','정기','F','50대',2,274.52,3.23,13920,75
'2017-12','221',' 여의도초교 앞','정기','F','50대',11,683.51,7.06,30410,363
'2017-12','1920',' 서울미래초등학교 사거리','정기','F','50대',1,24.97,0.23,970,8
'2017-12','1928',' 고척스카이돔구장 광장','정기','F','50대',1,108.52,0.95,4090,42
'2017-12','1933',' 개봉푸르지오아파트 상가','정기','F','50대',3,163.88,1.71,7390,19
'2017-12','222',' 시범아파트버스정류장 옆','정기','F','50대',19,772.35,8.23,35440,358
'2017-12','2002',' 노들역 1번출구','정기','F','50대',11,4168.36,35.17,151640,589
'2017-12','2013',' 장승배기역 5번출구','정기','F','50대',5,145.69,1.31,5660,32
'2017-12','2016',' 신대방삼거리역 3번출구쪽','정기','F','50대',12,1732.34,15.93,68640,474
'2017-12','223',' 진주아파트상가 앞','정기','F','50대',5,98.36,0.97,4220,156
'2017-12','2050',' 노량진역 5번출구','정기','F','50대',2,369.63,2.69,11600,120
'2017-12','105',' 합정역 5번출구 앞','정기','F','50대',3,165.2,1.33,5710,81
'2017-12','224',' 롯데캐슬 앞','정기','F','50대',12,377.72,3.11,13430,129
'2017-12','2102',' 봉림교 교통섬','정기','F','50대',9,536.52,4.75,20430,147
'2017-12','2103',' 신림동 우방아파트','정기','F','50대',1,94.72,1.07,4600,26
'2017-12','2127',' 보성운수차고지 맞은편','정기','F','50대',1,69.5,0.63,2700,12
'2017-12','2135',' 신림역 5번출구','정기','F','50대',1,75.74,0.99,4250,34
'2017-12','225',' 앙카라공원 앞','정기','F','50대',1,17.63,0.19,840,9
'2017-12','2107',' 도림천 신화교','정기','F','50대',1,12.97,0.12,520,4
'2017-12','2108',' 은천치안센터','정기','F','50대',6,211.18,2.8,12120,135
'2017-12','226',' 샛강역 1번출구 앞','정기','F','50대',3,75.67,0.68,2940,16
'2017-12','2129',' 낙성대 과학전시관','정기','F','50대',1,41.74,0.29,1240,7
'2017-12','2137',' KT&G 관악지점','정기','F','50대',1,15.68,0.21,900,9
'2017-12','2140',' 신림1교 교차로','정기','F','50대',1,44.63,0.37,1610,12
'2017-12','2145',' 은천초등학교 육교','정기','F','50대',4,274.91,2.68,11570,83
'2017-12','2009',' 보라매역 8번출구','정기','F','50대',5,608.75,5.49,23650,145
'2017-12','2012',' 녹십초요양병원앞','정기','F','50대',2,46.92,0.55,2370,21
'2017-12','2015',' 신대방삼거리역 6번출구쪽','정기','F','50대',9,749.74,7,30210,179
'2017-12','207',' 여의나루역 1번출구 앞','정기','F','50대',10,461.99,4.07,17580,139
'2017-12','2041',' 사당중학교 버스정류소','정기','F','50대',4,1713.77,15.44,66580,67
'2017-12','2056',' 동작구민 체육센터','정기','F','50대',1,102.7,0.93,3990,20
'2017-12','1608',' 공릉역 1번 출구 앞','정기','F','50대',11,461.05,4.92,21220,172
'2017-12','1619',' 중계동 하나프라자빌딩 앞(중1-1)','정기','F','50대',1,74.57,0.62,2690,35
'2017-12','1207',' 마천CU우방점 앞','정기','F','50대',2,183.19,1.79,7710,38
'2017-12','1211',' 방이삼거리','정기','F','50대',2,102.41,1,4310,24
'2017-12','1214',' 오금역 7번 출구 인근','정기','F','50대',4,150.01,1.53,6550,104
'2017-12','2202','청계산입구역 1번출구','정기','F','50대',7,212.73,2.02,8670,51
'2017-12','2206',' 언남초등학교 앞','정기','F','50대',11,665.86,7.15,30800,212
'2017-12','2210',' 반포1동 주민센터 앞','정기','F','50대',2,221.06,1.78,7670,47
'2017-12','2213',' 고속터미널역 5번출구 앞','정기','F','50대',4,184.12,1.75,7530,66
'2017-12','2214',' 신반포역 2번출구 앞','정기','F','50대',6,2268.36,23.06,99310,574
'2017-12','2217','아크로리버뷰 부지 앞','정기','F','50대',2,267.6,3.08,13250,110
'2017-12','2219',"' 고속터미널역 8-1번, 8-2번 출구 사이'",'정기','F','50대',16,1734.99,16.03,69070,731
'2017-12','2220',' 반포본동 주민센터 앞','정기','F','50대',3,183.61,1.74,7510,108
'2017-12','2222','사당역 12번출구 뒤','정기','F','50대',7,416.99,3.74,16200,104
'2017-12','2227','방배열린문화센터 앞','정기','F','50대',2,243.4,2.01,8670,42
'2017-12','2228','뒷벌공원 옆','정기','F','50대',2,64.05,0.78,3370,90
'2017-12','401',' 상암월드컵파크 10단지 앞','정기','F','50대',2,98.94,0.96,4140,36
'2017-12','2230','이수역 4번 출구','정기','F','50대',8,535.58,4.85,20930,139
'2017-12','2231',' 삼성타운(삼성생명) A동 맞은편','정기','F','50대',1,21.62,0.18,780,8
'2017-12','2237','서울남부터미널 대합실 입구','정기','F','50대',4,297.37,2.61,11240,127
'2017-12','2241','양재전화국 사거리','정기','F','50대',8,269.95,2.74,11800,72
'2017-12','2242','양재역 11번 출구 앞','정기','F','50대',4,281.74,2.8,12050,88
'2017-12','2243','서울가정법원','정기','F','50대',1,287.1,3.36,14500,79
'2017-12','2244','교육개발원입구 교차로','정기','F','50대',2,54.25,0.56,2440,15
'2017-12','402',' 상암월드컵파크 9단지 앞','정기','F','50대',22,807.92,8.49,36560,275
'2017-12','2245','양재초등학교 맞은편','정기','F','50대',2,79.02,0.71,3070,17
'2017-12','2247','섬들근린공원','정기','F','50대',2,187.21,1.63,7020,44
'2017-12','2255','시민의숲역 1번출구 옆','정기','F','50대',13,377.57,3.25,14000,106
'2017-12','2256','양재동 꽃시장 입구','정기','F','50대',1,35.76,0.3,1290,6
'2017-12','2257',' 하나로클럽 양재점 맞은편','정기','F','50대',1,80.39,0.94,4060,36
'2017-12','2258','구룡사 삼거리','정기','F','50대',1,109.65,0.99,4260,26
'2017-12','2301',' 현대고등학교 건너편','정기','F','50대',6,802.47,8.97,38620,276
'2017-12','2343',' 세곡사거리 대왕파출소 앞','정기','F','50대',1,116.34,1.05,4520,18
'2017-12','2344',' 리엔파크 2단지 앞','정기','F','50대',2,228.58,2.06,8880,42
'2017-12','403',' 부엉이공원 앞','정기','F','50대',4,43.09,0.48,2080,12
'2017-12','2259',' 잠원역 3번-4번 출구사이 ','정기','F','50대',3,84.46,0.8,3440,22
'2017-12','2337',' 대모산입구역 2번출구 앞','정기','F','50대',6,1894.97,17.08,73620,106
'2017-12','2309',' 청담역(우리들병원 앞)','정기','F','50대',4,98.56,1.1,4730,39
'2017-12','2311',' 학동로 래미안 아파트 앞','정기','F','50대',1,0,0,0,3
'2017-12','2302',' 교보타워 버스정류장(신논현역 3번출구 후면)','정기','F','50대',8,547.37,4.85,20900,132
'2017-12','2306',' 압구정역 2번 출구 옆','정기','F','50대',22,807.19,8.64,37230,286
'2017-12','2312',' 청담역 13번 출구 앞','정기','F','50대',1,118.42,1.24,5340,31
'2017-12','2313',' 금원빌딩 앞','정기','F','50대',1,65.01,0.53,2280,15
'2017-12','106',' 합정역 7번출구 앞','정기','F','50대',6,606.42,5.77,24880,216
'2017-12','2316',' 삼성역 8번출구','정기','F','50대',3,95.71,0.78,3370,16
'2017-12','2318',' 삼성중앙역4번출구(문화센터더 리빌)','정기','F','50대',2,45.13,0.5,2150,15
'2017-12','2319',' 포스코4거리 서측(수협 삼성동 지점)','정기','F','50대',1,33.58,0.25,1060,4
'2017-12','2320',' 도곡역 대치지구대 방향','정기','F','50대',2,99.18,0.95,4090,24
'2017-12','2321',' 학여울역 사거리','정기','F','50대',17,2676.17,31.36,135160,797
'2017-12','406',' 상암월드컵파크 7단지 앞','정기','F','50대',51,2625.5,27.25,117560,580
'2017-12','2327',' 뱅뱅사거리 랜드마크타워 앞','정기','F','50대',2,99.31,1.06,4560,46
'2017-12','2328',' 르네상스 호텔 사거리 역삼지하보도 7번출구 앞','정기','F','50대',1,57.38,0.48,2070,18
'2017-12','2329',' 르네상스호텔사거리 역삼지하보도 2번출구','정기','F','50대',2,75.36,0.73,3160,19
'2017-12','2331',' 동영문화센터앞','정기','F','50대',2,75.81,0.69,3010,21
'2017-12','2333',' 양재역 3번출구 주변','정기','F','50대',1,19.34,0.15,660,4
'2017-12','2335',' 3호선 매봉역 3번출구앞','정기','F','50대',2,90.09,1.06,4550,130
'2017-12','2336',' 강남세브란스교차로  래미안그레이튼 104동 앞','정기','F','50대',1,85.71,0.77,3330,25
'2017-12','421',' 마포구청 앞','정기','F','50대',33,1584.35,14.91,64210,652
'2017-12','2339',' 현대아파트 정문 앞','정기','F','50대',2,104.9,1.1,4730,57
'2017-12','2340',' 삼호물산버스정류장(23370) 옆','정기','F','50대',5,682.74,7.14,30820,202
'2017-12','1302',' 한성대입구역6번출구 뒤','정기','F','50대',1,89.83,0.81,3490,22
'2017-12','1308',' 안암로터리 버스정류장 앞','정기','F','50대',15,308.88,3.52,15110,125
'2017-12','1128',' 화곡역 6번출구','정기','F','50대',1,59.88,0.49,2100,10
'2017-12','407',' 마포구 육아종합지원센터','정기','F','50대',5,254.25,2.33,10030,68
'2017-12','1018',' 둔촌 주공 GS 맞은편','정기','F','50대',4,211.22,2.14,9220,148
'2017-12','1115',' 등촌역 1번출구옆','정기','F','50대',1,64.75,0.76,3270,16
'2017-12','1117',' 스타벅스앞','정기','F','50대',1,35.64,0.35,1500,5
'2017-12','1125',' 명덕고교입구(영종빌딩)','정기','F','50대',11,587.83,6.81,29410,156
'2017-12','1201',' 가락시장역 3번 출구','정기','F','50대',4,388.51,3.67,15820,85
'2017-12','1212',' 송파역 2번 출구앞','정기','F','50대',1,45.14,0.44,1900,15
'2017-12','408',' LG CNS앞','정기','F','50대',14,1279.65,11.81,50910,324
'2017-12','1231',' 잠실역 6번출구','정기','F','50대',3,259.9,2.22,9580,57
'2017-12','1306',' 한성대입구역2번출구','정기','F','50대',1,18.28,0.16,710,6
'2017-12','1317',' 정릉동 교통광장','정기','F','50대',1,73.26,0.58,2500,15
'2017-12','420',' 서울시 공공자전거 상암센터','정기','F','50대',4,178.67,1.87,8040,76
'2017-12','1416',' 상봉역 3번출구','정기','F','50대',2,225.17,2.44,10530,196
'2017-12','1429',' 장안중학교','정기','F','50대',1,24.45,0.22,950,0
'2017-12','1431',' 중랑구청 사거리','정기','F','50대',3,153.54,1.66,7180,180
'2017-12','1509',' 서울북부수도사업소','정기','F','50대',1,28.95,0.2,860,9
'2017-12','409',' 누리꿈스퀘어 옆','정기','F','50대',5,185.25,1.97,8480,66
'2017-12','1511',' 번동 금호어울림아파트102동앞','정기','F','50대',1,19.01,0.19,800,5
'2017-12','1628',' 노일초등학교 앞','정기','F','50대',1,30.49,0.26,1100,8
'2017-12','419',' 홈플러스 앞','정기','F','50대',74,6519.09,63.67,274300,1579
'2017-12','1936',' 개봉역 1번 출구 자전거보관서쪽','정기','F','50대',1,319.51,4.07,17540,91
'2017-12','1941',' 오류동역 2번출구','정기','F','50대',1,34.49,0.31,1340,17
'2017-12','1943',' 온수역 북측','정기','F','50대',2,176.53,1.71,7340,66
'2017-12','2003',' 사육신공원앞','정기','F','50대',2,288.54,2.35,10120,71
'2017-12','2028',' 남성역 2번출구 뒷편','정기','F','50대',5,264.23,2.98,12840,153
'2017-12','2263',' 바우뫼문화복지회관','정기','F','50대',6,244.27,2.21,9490,64
'2017-12','410',' 상암중학교 옆','정기','F','50대',2,133.38,1.26,5460,34
'2017-12','2249',' 우솔초등학교 맞은편','정기','F','50대',5,385.62,3.76,16230,94
'2017-12','2250',' 서초유치원 맞은편','정기','F','50대',1,114.25,1.34,5770,39
'2017-12','2109',' 은천로입구 가로공원','정기','F','50대',2,67.36,0.71,3070,21
'2017-12','2115',' 관악농협농산물백화점','정기','F','50대',2,33.46,0.39,1690,11
'2017-12','2119',' 중앙동 동진빌딩','정기','F','50대',1,104.41,1.2,5170,30
'2017-12','2141',' 미림여고입구 교차로','정기','F','50대',6,1048.5,9.5,40880,195
'2017-12','2246',' 서울시 품질시험소 앞','정기','F','50대',3,133.06,1.3,5600,56
'2017-12','418',' 월드컵경기장역 3번출구 옆','정기','F','50대',17,1842.48,17.87,77060,434
'2017-12','2252',' 하이브랜드 앞','정기','F','50대',2,120.7,1.18,5080,40
'2017-12','1210',' 롯데월드타워(잠실역2번출구 쪽)','정기','F','50대',2,149.44,1.55,6690,41
'2017-12','1218',' 방이역 4번출구','정기','F','50대',1,53.86,0.47,2030,10
'2017-12','1226',' 잠실4동 주민센터 옆','정기','F','50대',4,329.07,3.2,13850,80
'2017-12','1227',' 거여역 8번출구 뒤','정기','F','50대',3,32.33,0.36,1540,109
'2017-12','107',' 신한은행 서교동금융센터점 앞','정기','F','50대',7,329.57,2.89,12430,210
'2017-12','411',' DMC홍보관','정기','F','50대',6,854.81,7.01,30200,182
'2017-12','1244',' 문정 법조단지8','정기','F','50대',7,399.84,3.85,16590,104
'2017-12','1245',' 문정 법조단지9','정기','F','50대',2,273.24,2.67,11500,54
'2017-12','1247',' 문정 법조단지11','정기','F','50대',2,62.17,0.6,2600,112
'2017-12','412',' DMC산학협력연구센터 앞','정기','F','50대',4,326.02,3.51,15120,136
'2017-12','1328',' 월곡역 3번출구','정기','F','50대',3,106.66,1.2,5180,78
'2017-12','1625',' 상계역(4번출구)','정기','F','50대',28,3597.42,30.2,130220,723
'2017-12','1627',' 수락산역 4번출구','정기','F','50대',2,22.18,0.19,800,6
'2017-12','1706',' 기업은행 앞','정기','F','50대',2,116.54,1.08,4680,38
'2017-12','1914',' 대림역4번출구','정기','F','50대',3,303.64,3.07,13220,73
'2017-12','1925',' 동양미래대학교 정문 옆','정기','F','50대',2,98.18,0.98,4210,23
'2017-12','413',' 상암월드컵파크 3단지 후문','정기','F','50대',3,113.31,1.1,4730,33
'2017-12','2032',' 이수역 11번출구쪽','정기','F','50대',7,360.36,3.25,14000,64
'2017-12','2203',' 청계산입구역 2번출구','정기','F','50대',5,130.99,1.02,4410,22
'2017-12','2211',' 서초구립반포도서관 앞','정기','F','50대',1,39.25,0.43,1870,13
'2017-12','2215',' 반포종합운동장 입구','정기','F','50대',7,297.11,2.87,12360,82
'2017-12','417',' DMC역 2번출구 옆','정기','F','50대',3,256.89,2.31,9980,70
'2017-12','1303',' 돈암초교 입구','정기','F','50대',17,280.44,2.8,12130,79
'2017-12','2026',' 흑석역 4번출구','정기','F','50대',1,105.53,0.95,4100,21
'2017-12','1221',' 삼전사거리 포스코더샵','정기','F','50대',2,53.4,0.47,2010,41
'2017-12','2113',' 관악동작견인차량보관소','정기','F','50대',1,120.5,1.12,4830,25
'2017-12','2264',' 이수역 1번출구','정기','F','50대',2,40.11,0.49,2110,17
'2017-12','414',' 상암동주민센터 옆','정기','F','50대',12,435.98,4.55,19660,180
'2017-12','389',' 을지로4가역 1번출구','정기','F','50대',1,21.59,0.27,1160,8
'2017-12','390',' 충무로역 1번출구','정기','F','50대',1,47.64,0.53,2270,11
'2017-12','826',' 서울역 서부교차로2','정기','F','50대',8,267.09,2.96,12730,101
'2017-12','1305',' 성북구청','정기','F','50대',2,43.72,0.42,1840,26
'2017-12','2265',' 이수고가차도 남단','정기','F','50대',2,141.05,1.27,5480,35
'2017-12','415',' DMC역 9번출구 앞','정기','F','50대',1,11.88,0.12,500,16
'2017-12','2139',' 서울신성초등학교','정기','F','50대',12,1436.13,13.23,57000,287
'2017-12','2354',' 청담역 2번출구','정기','F','50대',1,222.39,2,8640,103
'2017-12','2355',' 삼성역 5~6번 출구 사이','정기','F','50대',6,432.21,4.23,18190,139
'2017-12','416',' 상암월드컵파크 1단지 교차로','정기','F','50대',7,1149.53,9.88,42610,250
'2017-12','2353',' 강남구청역 2번출구 뒤','정기','F','50대',1,54.33,0.45,1960,11
'2017-12','2111',' 서울대입구역 1번출구','정기','F','50대',1,58.17,0.52,2260,15
'2017-12','594',' 중랑물재생센터(서울새활용플라자)','정기','F','50대',1,71.73,0.71,3070,18
'2017-12','1640',' 한내근린공원 북측','정기','F','50대',1,54.78,0.61,2610,69
'2017-12','591',' 건국대학교 (행정관)','정기','F','50대',1,53.29,0.54,2320,12
'2017-12','450',' 효자동 삼거리','정기','F','50대',7,200.09,2.09,8970,41
'2017-12','451',' 청와대앞길','정기','F','50대',2,60.78,0.71,3070,19
'2017-12','501',' 광진구의회 앞','정기','F','50대',1,36.55,0.33,1420,7
'2017-12','1250','문정2동 주민센터','정기','F','50대',2,77.65,0.81,3510,21
'2017-12','3501',' 광진구청 앞','정기','F','50대',1,21.88,0.2,850,4
'2017-12','3504',' 원일교회','정기','F','50대',3,71.4,0.79,3370,22
'2017-12','502',' 뚝섬유원지역 1번출구 앞','정기','F','50대',2,39.89,0.36,1550,6
'2017-12','511',' 서울숲역 4번 출구 옆','정기','F','60대',1,35.35,0.29,1240,4
'2017-12','512',' 뚝섬역 1번 출구 옆','정기','F','60대',1,113.77,0.78,3380,14
'2017-12','1448',' 코스트코 상봉점','정기','F','60대',5,477.97,5.61,24140,290
'2017-12','400',' 상암한화오벨리스크 1차 앞','정기','F','60대',12,572.2,5.15,22230,112
'2017-12','514',' 성수사거리 버스정류장 앞','정기','F','60대',3,222.42,2.34,10110,97
'2017-12','1720',' 도봉구청 옆(중랑천변)','정기','F','60대',2,418.46,4.81,20720,107
'2017-12','301',' 경복궁역 7번출구 앞','정기','F','60대',1,17.39,0.14,610,2
'2017-12','2368',' 도곡동 경남아파트 건너편','정기','F','60대',6,403.13,2.37,10180,78
'2017-12','302',' 경복궁역 4번출구 뒤','정기','F','60대',4,434.43,3.76,16210,120
'2017-12','2372',' 대치역 사거리','정기','F','60대',1,46.47,0.38,1630,28
'2017-12','2377',' 수서역 5번출구 뒤','정기','F','60대',2,154.43,1.44,6190,38
'2017-12','303',' 광화문역 1번출구 앞','정기','F','60대',2,90.86,0.82,3530,28
'2017-12','3506',' 영동대교 북단','정기','F','60대',3,122.19,0.85,3630,19
'2017-12','3507',' 어린이회관','정기','F','60대',2,71.46,0.68,2900,15
'2017-12','3508',' 화양사거리','정기','F','60대',7,516.3,4.49,19340,166
'2017-12','304',' 광화문역 2번출구 앞','정기','F','60대',2,64.35,0.58,2500,18
'2017-12','305',' 종로구청 옆','정기','F','60대',1,30.12,0.27,1170,17
'2017-12','306',' 광화문역 7번출구 앞','정기','F','60대',3,258.44,2.33,10040,57
'2017-12','1960',' 화광신문사 앞','정기','F','60대',1,117.79,0.78,3380,16
'2017-12','1963',' 디지털단지오거리','정기','F','60대',2,51.28,0.6,2590,20
'2017-12','307',' 서울역사박물관 앞','정기','F','60대',9,196.5,1.92,8270,57
'2017-12','309',' 광화문역 6번출구 옆','정기','F','60대',4,416.02,3.74,16090,115
'2017-12','310',' 청계광장 옆','정기','F','60대',2,86.37,0.8,3440,40
'2017-12','311',' 서울광장 옆','정기','F','60대',2,21.12,0.23,970,18
'2017-12','312',' 시청역 1번출구 뒤','정기','F','60대',4,83.29,0.75,3190,38
'2017-12','316',' 종각역 1번출구 앞','정기','F','60대',6,1840.71,16.64,71720,60
'2017-12','318',' 광교사거리 남측','정기','F','60대',1,277.73,2.5,10790,80
'2017-12','320',' 을지로입구역 4번출구 앞','정기','F','60대',1,48.13,0.43,1870,29
'2017-12','321',' KEB 하나은행 본점 앞','정기','F','60대',1,301.16,2.71,11700,82
'2017-12','328',' 탑골공원 앞','정기','F','60대',1,245.56,2.21,9540,65
'2017-12','329',' 청계2가 사거리 옆','정기','F','60대',5,254.27,2.42,10440,150
'2017-12','335',' 종로3가역 15번출구 앞','정기','F','60대',7,383.5,3.76,16140,110
'2017-12','337',' 창경궁 입구','정기','F','60대',1,82.88,0.69,2990,23
'2017-12','342',' 대학로 마로니에공원','정기','F','60대',2,157.45,1.44,6210,52
'2017-12','351',' 청운초교 앞 삼거리','정기','F','60대',15,2150.57,19.38,83550,699
'2017-12','355',' 서울사대부속초교 앞','정기','F','60대',14,597.22,5.61,24240,134
'2017-12','359',' 원남동사거리','정기','F','60대',2,32.79,0.32,1380,33
'2017-12','361',' 동묘앞역 1번출구 뒤','정기','F','60대',2,47.05,0.46,1980,9
'2017-12','113',' 홍대입구역 2번출구 앞','정기','F','60대',1,104.15,1.22,5260,39
'2017-12','371',' 동대입구역 6번출구 뒤','정기','F','60대',1,290.35,2.62,11280,80
'2017-12','374',' 청구역 2번출구 앞','정기','F','60대',18,608.04,7.46,31990,1499
'2017-12','375',' 다산 어린이공원','정기','F','60대',2,25.1,0.3,1320,9
'2017-12','377',' 서울역 4번출구 앞','정기','F','60대',2,107.76,0.93,3980,27
'2017-12','384',' 종로학원본원 ','정기','F','60대',1,33.64,0.27,1180,5
'2017-12','142',' 아현역 4번출구 앞','정기','F','60대',3,150.5,1.24,5330,21
'2017-12','144',' 공덕역 8번출구','정기','F','60대',3,38.76,0.33,1410,11
'2017-12','145',' 공덕역 5번출구','정기','F','60대',2,129.91,1.15,4950,21
'2017-12','146',' 마포역 1번출구 뒤','정기','F','60대',4,139.6,1.29,5550,46
'2017-12','147',' 마포역 4번출구 뒤','정기','F','60대',1,129.73,1.09,4680,26
'2017-12','148',' 용강동 주민센터 앞','정기','F','60대',1,18.53,0.15,650,2
'2017-12','150',' 서강대역 2번출구 앞','정기','F','60대',1,81.5,0.68,2940,13
'2017-12','152',' 마포구민체육센터 앞','정기','F','60대',2,83.88,0.71,3040,51
'2017-12','153',' 성산2교 사거리','정기','F','60대',11,879.92,8.82,37920,302
'2017-12','154',' 마포구청역 ','정기','F','60대',1,28.51,0.23,1000,5
'2017-12','156',' 서울서부지방법원 앞','정기','F','60대',1,20.53,0.17,720,3
'2017-12','157',' 애오개역 4번출구 앞','정기','F','60대',1,48.47,0.39,1700,8
'2017-12','160',' 북아현동 가구거리','정기','F','60대',1,33.26,0.32,1400,9
'2017-12','161',' 무악재역1번 출구','정기','F','60대',2,275.09,2.36,10150,48
'2017-12','166',' 가재울 초등학교','정기','F','60대',3,196.3,1.82,7870,58
'2017-12','169',' 북가좌 삼거리','정기','F','60대',1,74.42,0.61,2610,14
'2017-12','173',' 서대문역 8번출구 앞','정기','F','60대',1,32.43,0.29,1260,17
'2017-12','175',' 홍연2교옆','정기','F','60대',1,188.46,1.53,6610,33
'2017-12','180',' 충정로역 7번출구 뒤','정기','F','60대',1,49.48,0.33,1420,6
'2017-12','518',' 청계천 박물관 앞','정기','F','60대',1,125.35,1.13,4870,28
'2017-12','522',' 금호역 1번출구 앞','정기','F','60대',1,23.38,0.19,820,3
'2017-12','123',' 문화촌 공원','정기','F','60대',1,28.42,0.23,970,7
'2017-12','539',' 군자교교차로','정기','F','60대',4,1010.1,7.9,34010,190
'2017-12','540',' 군자역 7번출구 베스트샵 앞','정기','F','60대',1,71.04,0.64,2760,39
'2017-12','543',' 구의공원(테크노마트 앞)','정기','F','60대',1,8.75,0.08,340,4
'2017-12','546',' 잠실대교북단 교차로','정기','F','60대',1,33.46,0.3,1300,5
'2017-12','549',' 아차산역 3번출구','정기','F','60대',7,473.94,4.08,17600,146
